experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	211 	AH 	 oneCued 	 0.0 	 left 	P 	G 	0.0 	0 	0 	2.0 	FQKYBEVJRGAPMCDTWUXSNLIHOZ	ZCSWOIPTGXUBHFEKLJMVDARNQY	WBLGTMZKQCYNJVEHXAOUISRPFD	TRUVFWCGELMQNZAHPJBODYXKSI	DLHKMSAJYGXIPBWVFECQNTRUOZ	UCNITDBAGWKQFXELHRVPYOZJSM	YSFDWLTNZEKHOIMUCQVBPRGAXJ	CIWHENUSDKZTVPRALQOXGJFYBM	0
main	212 	AH 	 oneCued 	 0.0 	 left 	M 	Y 	0.0 	2 	0 	2.0 	DQKUYTJLRHCVPMOZNGSXAWFBIE	NATYCPSXDVRZIQEKHOBLMWGFUJ	FWEGPSQZDXYLMVABUINCRJKTHO	ECIHGVAPXOQKRMYZWSDLTBFUJN	OAIWGTURFKXLEDCQYZMJVNSHBP	ETDAPMOKLCHGZWJXRBVYQNUFIS	FYKXTAHLRSWVOPJZGCIEMDBNQU	CXMTUPOQZAJLNSEGWVIBYKHDFR	0
main	213 	AH 	 oneCued 	 0.0 	 left 	J 	L 	0.0 	5 	0 	2.0 	MKJOWSBVUAEDPHXTGFNQYIRCZL	JBECZNUTFSHMOYRQWKIVXLAGDP	HLWAJRFDGCQVNSBTIXZKUYEOPM	WCYURQVHGDZFSLEINBKPXMATOJ	FZSXEUTJVYLCDRIOABHQKPMNWG	ICFURQLVJBPDSYZHAKTENXMOGW	ISNJYPEULAGDMZRQFOVBTCXKHW	JISPMGZNALYTWVDXCQFKBHOREU	0
main	214 	AH 	 oneCued 	 0.0 	 right 	H 	T 	0.0 	5 	0 	-1.0 	YJVZSRBWDANXCQULHFOPKMIETG	DXISLGMKPVJTNQEZYORBHUFWAC	PSHTCAZOKFXUELRMQIJVDNGWBY	MGVFZAHIJETWUPSBRCLNXKDYOQ	EYDMKPQAGRITOSJNVXHUFCLBWZ	SFEAOQKZBHTXMPLYVCJWUDGINR	PRXONTUKZFYEVQIADHCJWBLMGS	XARMECTLKJVWZSFPUGOHNYQIBD	0
main	215 	AH 	 oneCued 	 0.0 	 right 	L 	L 	1.0 	3 	0 	0.0 	MDPLHSEOBURCKIFJVYGZAXWQNT	AHTYSFWDJKNRQZULCVBMOIEPGX	MDGFWZKQRVTEXISLCNHOAYPJBU	JVZKEILFAHSROGTUMDQWCXNBYP	CFQXMKWORJIUBVSPYZAGDHNELT	KQLVDIGRSBOUAHWZMNCJPEXYFT	UMVXECZGDPBARQNJLYIWHKOSFT	HRBFIVXMPWKETGSQZNLUYDCOJA	0
main	216 	AH 	 oneCued 	 0.0 	 left 	M 	G 	0.0 	2 	0 	1.0 	VRZDSCYOUTIQAMPELNJWHKBXGF	QMNKVTZYWXCPOJDRGLAIUFBHES	XTIQKWPHGMANEBRCODUFLVZJYS	DGTOYUVQBMIKCRXZWJNSFPHALE	TOQFIPWEJKGLNUYMHVCZADRBXS	IBLMVCKRXWJPHFOZDQSTYAUEGN	LVMNGAEHZSYWJXIKCPQORBDTFU	FWMSBQVECKTGIOHDRJAXZYPLUN	0
main	217 	AH 	 oneCued 	 0.0 	 right 	Q 	C 	0.0 	3 	0 	2.0 	UNASPYBGHTVWLIDMXCQOEZFJKR	EGOQLTIYRXAHCJDBFWKPSNMVZU	AELTYVQGODIFRSUBJNHKZPCXWM	XYFWPEUHOVCRQMGTNALDKJISBZ	RGMKALJCDIFHOTXYSVPBNWQEUZ	YOPUWMNDRJZHLGIQVXTBSKFECA	AHWCZSQEXTFVINUPBJYMRDGLOK	FPCMRWSOKXILBTNQHAVUDJZGEY	0
main	218 	AH 	 oneCued 	 0.0 	 right 	D 	D 	1.0 	3 	0 	0.0 	ORSBYWCZMVGFDJIKXPETULHNAQ	UOQPBTKYARIGLMVDFJXCWHZESN	CMPDZHUKWFBSAEIJRNYTXVGQOL	EMQGZPAVUDOJNFKBCLITHRWSYX	EOUZGBLTWDJNKCISQRXPYFVMHA	VAUGFNBHXMDKPJESOLZWRQICTY	GJABWZDNOXHTELSCUYMFKRPVIQ	UNMWZKIYGLRAOSTJQFXHVCBPDE	0
main	219 	AH 	 oneCued 	 0.0 	 left 	D 	U 	0.0 	5 	0 	2.0 	UILYEDXOASTHJFRWPQBVZMNKCG	ZNCWQEFADISUHXVBPOLMRYKTJG	ZTYQCLSVAOGPKUJXHWBMDRIENF	OYJBNTFAQLGKIXDWSUERHVPMCZ	RMHFXNEICJBQKGWALYSDTUZVPO	ZNPRSOWFYEULDJABGVCXTMKQIH	NPCZUEGMQDKTAFHVJWXLOSRIYB	CIVYXHESMOJNQUKBAZRDLTGPFW	0
main	220 	AH 	 oneCued 	 0.0 	 left 	W 	Z 	0.0 	3 	0 	1.0 	HUZXFJLWYPSIQKCATOGDVEBRNM	FGQWHXJERDPMICLNATVUYBKSOZ	KUGAYVCPRJBQXDOZHEWLITSMFN	FQVBLTZWPDENOASMYHICUGKJXR	BDQRKFJUGEYLVSCXMIHNPWATZO	VMJSPZOBCDXTIEFGNUKHRLWAQY	SXKWMBRFONDLYZHACGQJUTPIEV	VXPSUAEDYHQKWGMOZLCFRINJTB	0
main	221 	AH 	 oneCued 	 0.0 	 right 	O 	H 	0.0 	3 	0 	1.0 	MCJWDNZLHFXGAYUBORVESPKIQT	BXNKYFSLZCWIEQVTJHDOARMUPG	YZXCWVOBEJQUMGFRAPTSLHIDKN	WYTJDXBHOUIZPVLSREFAGNCQMK	AHJPOSWZYXEMUDNQCRVGFTKILB	WXBLURCGESZTJKDVQIPAFMYNHO	BIXSCTFRAYEPOWKLVDZHQUJGMN	UHSFOTGIAERBXMDNYKWQJZLPCV	0
main	222 	AH 	 oneCued 	 0.0 	 left 	R 	A 	0.0 	3 	0 	1.0 	BZKNRHTOWVPAJGUQLCFXESDMYI	UOKRSQXZTFVCAHIGEBNMDJLYPW	UQDAWYCHKFRNTBVPOJESMIZXGL	KDBWUVZARENTFLOPGMJXCYSHQI	LSAYDVWRQZXCTFJPBHNUKIEOGM	WGDPJYSLRICMKNFATQVHUBZXEO	JZSKYTQNIFGMBWHUVEXPAORLCD	FTAJMKCZSENOHBPVDQXILURYWG	0
main	223 	AH 	 oneCued 	 0.0 	 right 	A 	I 	0.0 	4 	0 	1.0 	TDYWHARQIPUGOZLSKMBENVJXFC	SEJRTFQYWIAUMBXOCGPLZKVNHD	OYBERAVWLSDCXHUTNMKFGIPJQZ	TAQFRKOYUWBMEIZXHDPGSJNCLV	XPWKVJBLIAEMCRYFUQSGHNZODT	JAKXSIVCZMLEFNPTOHGBUWRYDQ	GPITVRWDHOYJEKSBXLUAZNQCMF	EAHRPNUMQOKZFVYXIWBTSDGJCL	0
main	224 	AH 	 oneCued 	 0.0 	 left 	W 	P 	0.0 	1 	0 	1.0 	GZSCKQTFUIXAHMEYVJROPWNBDL	RVGUHZFACPWDYOSQEJXILKBTNM	WKGCBLHMQJOISEPUYAFVDRZXNT	DMBKVNCSUZREHAWFLOXPJQIYGT	MVGWDKTSJXCUEBNQFIOAYHRPZL	RHVPATJLDKMCFSEGUNZOIYXQBW	HWOFBQDEKPSMCINZTJLUAGXRVY	BNHARQOYDGUWXIVPZKCSJLMTFE	0
main	225 	AH 	 oneCued 	 0.0 	 left 	Q 	W 	0.0 	0 	0 	1.0 	UHOASIDMWQLJNKCEVPYZFGBTXR	NEFKOPJSGLVUMXYITDAQCHWRBZ	XIVMDWQHESJCZKYPARFLUOBGTN	LIJRYMCFNQZXDHKBAWGUPESOVT	PGZAJQKHFDVBYIOEWUCTSLNMXR	CNMRHQOWSKBAXETLZPDJGFIVYU	MCHFAJKXDIQVRPGBWEOSLNUZTY	ZVOTFPDNMSKAELQBHYIRJXWGCU	0
main	226 	AH 	 oneCued 	 0.0 	 left 	D 	A 	0.0 	6 	0 	2.0 	VBGENSQORDUJWMPYIAZFHTCKXL	JFNURIXETKMABHLWYVDSGZOPCQ	RKNEWQUBLJDZXHSTVPGAFCMOYI	BLRCTDZHXPOQNUASWJIMEFYGVK	LGUEZNTWKBVROSFQXPMICJDYHA	PABQWZKSHXOREICGTFYNJVUDLM	NBGXLIAVDRSHKUFZMWCQPTJEYO	KIPQLDHEMYBURATVOJFXSWZNGC	0
main	227 	AH 	 oneCued 	 0.0 	 right 	S 	S 	1.0 	0 	0 	0.0 	LOAKHUWDCBSRMPEFZGTQVJIYNX	BPANIHUOCWMKTQVJFZXYGERDSL	ABMLOTCPGIDEZXQRYWVHJFUKNS	ITUQAGWBNVDLMYJCHZRSXKFEOP	KUOELQCIXZBFSRJYWDTNVGHMAP	ZXODBSREIULNFMWCAJGYQHPKTV	UVIRBCMQJHGLEADZSOFKPWXNTY	UDMOSJEKYNRQGIAZHPWXBCFTVL	1
main	228 	AH 	 oneCued 	 0.0 	 right 	Q 	N 	0.0 	5 	0 	1.0 	OKDERHPJQSMBUXYTGVAIZLWFNC	QPKBGXYCDOLWSJNRHVIFMATZEU	RHUVQFDSYKONJCELAXPTIWBMGZ	NXEFAUDGBWMTPQSVLZRCOKIYHJ	HTCIUELOKGJXVSADWPQFYNBMZR	YHDIOCBMKNQVAGFUTRJWXZSPLE	NPTWVOMBCHXYGKZJRSULFIDEQA	OZTVWUHBQLIMJNGSEFKADCXYRP	0
main	229 	AH 	 oneCued 	 0.0 	 right 	Z 	I 	0.0 	6 	0 	2.0 	DPLRSXZOBUINGJCKMYTHVFWQAE	UBJNWLZIRFASVHPQXDGCYMEOTK	TOFJDRLCWIAQSKUBGNEHYMXPVZ	YHKZFLCGTRIUBXWJOEDNVASPMQ	UHPZWNSMDRGABKFJELYTXIQVOC	CPLJDUVGOKHBFEWIYQMANZTSXR	VNGWQRIBZLPHUDTCESYJAOFXKM	CEJWRODSVPBUYHMXLZINQTGFAK	0
main	230 	AH 	 oneCued 	 0.0 	 right 	P 	E 	0.0 	1 	0 	2.0 	JYBAQUNOLZIESCTFKRHPVXMGDW	UMJKDHELPSQZNCXWTFRYABOVGI	NOAEITCJFMHDSPGQXWURBKVYZL	VHGFMXZEWBUTIQKLRNSJYOADCP	GCQFMBWXJTHENUZKLARYODPIVS	RXMNTVAFCUBJIDQESHYOZWGLKP	MJKIZEYQLFDCUSVAHRBPOTWNXG	XIYTQKWJGEFOCLNHSMRPVZAUBD	0
main	231 	AH 	 oneCued 	 0.0 	 left 	B 	B 	1.0 	4 	0 	0.0 	VFCYOQZEUJXKLBARPNTMDSHIGW	JKVRBXPMSLCTWUGQEIZNDFHYOA	AMCGFWBDZURKYSQHINEVLTJOPX	UJKTYWIQLXZDNRHPMGBEASVFOC	ZACLOVHYFRBPWQUJGSMKXNIDET	OCLSDHTWFEJYNIQBGMRUPXAVZK	WENPLCIVHQSYABXZOKJTRMUGFD	SMREPNDAIBUZYVGFOQHJCKLTWX	0
main	232 	AH 	 oneCued 	 0.0 	 right 	B 	M 	0.0 	7 	0 	2.0 	GOVXATLCBKYPZHURNJFEQMISWD	TSVRKCHGXWIYLQODAMFZEUNPBJ	SUEOPWMNFIGXRATBCKZDJLHVQY	CMBDOKVNESHWUXYQGLJZFTIRPA	BXZATQWNOJEHSMFGRPDCUIYKVL	OAVKWYUJHMBNDXPRSGQIECLTFZ	DSVPOXIFGUEZMKACQYWJBHNLTR	GJSZXHWNYCMABVORTPQIEUDFKL	0
main	233 	AH 	 oneCued 	 0.0 	 right 	M 	H 	0.0 	7 	0 	1.0 	QFJDPCLEABYITHVWXSGNOMUKRZ	NGXPADJYFILBWRUOTQZCSKHMVE	TCNBXSPVZDMIKURQEAWFYJLHOG	STYFHDLCVOWBXEMPQRNUAJZGIK	JPWGULXABZYCINVQFMTESRKDHO	MJCBOSTVYELGPRQFDZXINUWHKA	AXBRLHYWPTCSNOMIQVKFGEJDUZ	PGTKWNJSYHMFDBZQXLEVIAORUC	0
main	234 	AH 	 oneCued 	 0.0 	 left 	H 	K 	0.0 	6 	0 	2.0 	FNVEJSORBCHUQYWMLKXPDIZTGA	EXJCANGOPDQTZMBLVHIUWRYKFS	KINYQTUVLGWZXDCSAOPRFHEJMB	UAZHSMKBNLQIFTYRJDCGVWPEOX	TWGMYREBFVDJLAUIZQPOSXNCHK	QJLGCSAXTWOEFIDKUNPMRYBZHV	NQFVILAKTHGOZUDEXWBMSYPJCR	WPJVMDFRHIONCATYBZESGKXUQL	0
main	235 	AH 	 oneCued 	 0.0 	 left 	R 	X 	0.0 	6 	0 	2.0 	WODAZNTYQKEXGICMRPSVBFUHJL	SHLIBGNUOVCMQYWFXZPJTRADKE	DREYIQUKXHFBNLPGCJWTSMZOVA	RJMOPKSHQLNICZVGTAYXDBWEUF	YWAUNHTOEZQIGMXRLJVDPFBSKC	HBRQZLPECWFKIUXMYOGJDSVANT	LNTJCSYBFVXURAGWIOPQMEKHDZ	QMAIURDLOPHNYXZSKBFEJTVCGW	0
main	236 	AH 	 oneCued 	 0.0 	 left 	W 	Q 	0.0 	6 	0 	1.0 	XAJFYTULBVGIKDENWRMZPHOQCS	NRLGTBXEZKUVCFYHWPQIAJDMSO	KIHYBSNGEZVMLFATRJUDQCWPOX	NLGJAZSBIPKEHMXORQWFYDVUCT	HUMNJETGWICORXSBALDVQFKPYZ	YPNCXZADVHEJLFKWIROGUBSQMT	HRIGCSZBQWTOLNUPKVDAXYFEMJ	WBEGIDLKYXOPUQAHTFZCSJNRMV	0
main	237 	AH 	 oneCued 	 0.0 	 left 	X 	Q 	0.0 	4 	0 	1.0 	KWMQELOINFPGJUBSCVXTHDYZRA	NCSYUHQZIGVJEXMAFKRBTPDLWO	HGRCKFTLEYBJIUNXWSQOMVPDAZ	UCKGMVIDJQXPOZNRLFEYSHTWBA	KHPBMENORQXFWZYDJTCIVLSUGA	CQIPKUERDJGHTXZWNFYVBSMLAO	VLEWYMTFIJQRCNDGPBAHUKZOSX	CQMIEKVLOYPZBSHARFGTXDJWUN	2
main	238 	AH 	 oneCued 	 0.0 	 right 	V 	Y 	0.0 	1 	0 	-3.0 	ZSNRXTMUCIDOLBWYEFVQPJAGHK	MRDJSVIFYONWTKPGAXHLCQBZEU	VOFQYLKGSZDTMBURWPHXCEIJAN	PEQUBVKIWLAMGROFCZJTYSNHXD	VBWYJURXQKIZPCNLGSHMOATDEF	ZSARDQTUXKHYNFOGWCVPMIBJEL	LUPBXJSYEVKWORNIHTMZADFGQC	OKJGIYRQMUWAZXNEVFLDPTCSHB	0
main	239 	AH 	 oneCued 	 0.0 	 right 	C 	L 	0.0 	7 	0 	1.0 	ILRSJUAFKXEOGZNDMTVYCWBHQP	HNTBYPEGJSZIDFLVXOUQCRWAMK	GENHPIBJLOWSACFXRDZTKMYUVQ	EGAWNDMIURLHZQJTPSBKYCOFXV	QPSWYORXBCNDZAVIFEGMJLTUKH	LWPCZEQNOHIAGJRDBVKXUTYFSM	BTFZKXUDVCYMNIJOSHWGLAEQRP	SXWYNUALCBFRJQOTDVZHIGMPEK	1
