"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nStreams"	"eccentricity"	"polarAngle"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"cueType"	"cuePos0"	"responsePos"	"fixationReject"	"ID"
"main"	159	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"L "	"U "	0	1	0	7	"MHKEFGWZAXNCTUYSDVBJPQLOIR"	"ONYAHSGUJVZRBKLQWMFEXTDICP"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	7	14	FALSE	"CL"
"main"	160	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"M "	"I "	0	0	0	-7	"MJGNQKVIHYSUZOPFWELRTBDACX"	"FHYIRLAGUMNPOEVDTZCBWXJKSQ"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	7	0	FALSE	"CL"
"main"	161	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"P "	"R "	0	1	0	3	"YLUXTNWEDCBFZJORSMIAPVGQHK"	"TSDYOKJUZRQHPXBGFWMCEAVINL"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	9	12	TRUE	"CL"
"main"	162	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"A "	"G "	0	4	0	4	"TCULDMAJHOYWQNIGVRSEPKXZBF"	"JPKUILGBASQFCVOHXDWEMRYZNT"	"NYZFGVLQKAMUSCTOIRJEPHXWBD"	"QWGIHTCMAKSNYLUFBPREXJZODV"	"XVIRQKMLGHNFACPUYEBTWSOJDZ"	"YPSQXEALCBODGJHVFKRTWNIUZM"	0	"endogenous"	8	12	FALSE	"CL"
"main"	163	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"U "	"V "	0	1	0	1	"AEXYHVUZQRPLKSWMBGICDFNOJT"	"YTDACQBIZRVUJKOMGWHSEFXLPN"	"LKSIVJMEBRAOFZNCTDYUGHQWPX"	"UEGZRWFAYLNVBJOXQHMCDKISPT"	"BYNLWDCMKHFTVPRAQXJUZEIGSO"	"SEBKCAYJWZPRVTNQHXFOLMDGUI"	0	"endogenous"	10	11	FALSE	"CL"
"main"	164	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"X "	"I "	0	2	0	5	"MBNAKGHUYWFOJIDLSQCXZTREPV"	"EJRKASYBPXDUGCQINHTWMFVLZO"	"BSQPEWIJYAUXHOGVDFCRMTZKNL"	"OAKRLIQPNUJHYGFEDCWBTVSZMX"	"JAWZBLVNDHEIXCQPYMGROKTFUS"	"JIEHOMXVFCWQZUPKNRGBLAYTDS"	1	"endogenous"	6	11	FALSE	"CL"
"main"	165	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"A "	"G "	0	0	0	3	"ESLMOXFGQKAVZTICJUYRDWPNBH"	"JVHENXTZYWFOULMKAGPQSBCRID"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	7	10	FALSE	"CL"
"main"	166	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"L "	"J "	0	1	0	5	"YULGDXJWBEPZQOVIMRFASNHTCK"	"QVBSINEHGJWROKLZFMDPUTYAXC"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	9	14	FALSE	"CL"
"main"	167	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"W "	"M "	0	0	0	2	"TPFHAKZMQWSORLNCUBVDIXGYEJ"	"UTVJPYNEIQHXGSBROCZWKLFMDA"	"ZLMGQDKTVOSWPXRICEYBAJUFNH"	"DSUZRVNOQXWITMAHKBLGCYFEJP"	"RQXAPJEKFGMWVYLTICZONBDSHU"	"FVNMHEDAPOLKZQJSYXRGIUWTBC"	4	"endogenous"	7	9	FALSE	"CL"
"main"	168	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"E "	"X "	0	3	0	4	"YWHDSGFMBXROLZCNTQEJIKAVPU"	"OTPEMYRGAXUKBVZNQLHJWSIFCD"	"RSXPJYBUCZQGMLDOKTNEVIWHAF"	"MCUIQOTWXFZNESLJVRAGYHDKBP"	"OXUHPDWYMLJKERVGACBZFNTQSI"	"YWMZTEORFQICVPHLXJNGSBKADU"	3	"endogenous"	8	12	FALSE	"CL"
"main"	169	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"G "	"Y "	0	4	0	3	"REPABHKQDMZXVSIFJNTOWYUGCL"	"RZPGNDFWMHKJALBXSYVIOQUETC"	"BRCPEYMKNXDIZJFGTLAVOUHSQW"	"ANHJTYWXKGEMLUDPQFZIVORCBS"	"MARFHPYVDGQSBEZCOLKWIXJTNU"	"IJGODRTLPCFQVEZSUBXAHWMYNK"	0	"endogenous"	6	9	TRUE	"CL"
"main"	170	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"W "	"Y "	0	1	0	4	"CQKTVOAWDIULHMRSBGPZJXYEFN"	"KHOZPGFAULYDSCWITNBQRVMJEX"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	10	14	FALSE	"CL"
"main"	171	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"B "	"T "	0	5	0	2	"ZOCSLBIDVTAMXNWQYRJHKUEGFP"	"MYOUGNVFDBHTQZSIKPLXJRAECW"	"TSBQUAIGMXVYLEHRCJDNKWOZFP"	"DXEUSAHMZNFTIYCOQBRPWJLGVK"	"JRNHIDWOGCKBMUVTLYSEFQAZXP"	"RZAYSXJUDTKBNLWFMGQEIHCOVP"	2	"endogenous"	9	11	TRUE	"CL"
"main"	172	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"G "	"R "	0	0	0	7	"HYWBFPTQCREVDSXUGLMIOZANJK"	"MPNJGUWCVBXEKHDLATYIOQSFRZ"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	9	16	TRUE	"CL"
"main"	173	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"S "	"P "	0	1	0	15	"WYRDZGFXANLIMKPSCHBJTEOUQV"	"KYDFGWCPIJMHBUZOEQXNTASVLR"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	7	22	FALSE	"CL"
"main"	174	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"L "	"X "	0	0	0	6	"UDTJZOCGXFKBSQLHEANVWMRPIY"	"DIMETWRPJANQGOHSCZUFBKVXLY"	"GZNADLSUBMYCVPOKEJQRWXHIFT"	"PKUOEJINGFSRBWMYQZTVLXDHAC"	"WIBAORPSUXMZVTHQDFGLNKCJEY"	"JHSKBDNVZEFTPRLWXIUMOQYCAG"	0	"endogenous"	8	14	TRUE	"CL"
"main"	175	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"S "	"Z "	0	0	0	5	"WPXVQUZIMDJSAYBKCEOHNLFRGT"	"MRUJLBVCSGYDNZOPXIKHQTEWAF"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	6	11	TRUE	"CL"
"main"	176	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"E "	"M "	0	0	0	-5	"GCIEYJSVMUBKWOFHDRLXATQNPZ"	"VXITGLCDJBYRWFZOHPAUKSEQMN"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	8	3	FALSE	"CL"
"main"	177	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"G "	"H "	0	0	0	2	"QWLVBFYKTHOGSXJMPCIDRNZAUE"	"NPAMISUGTKZLQRFXEHWJVCOYDB"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	9	11	FALSE	"CL"
"main"	178	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"L "	"G "	0	1	0	4	"INYPMKREVUQOZSTXFABLHGCWJD"	"VZQABOGSUFLKCXWHMJEYDNTIPR"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	6	10	FALSE	"CL"
"main"	179	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"L "	"M "	0	0	0	5	"DAIEPQGWFMRYOHLVKCTSJNZBUX"	"YREXKFCPGJIWQHOASTMUNBDLZV"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	9	14	FALSE	"CL"
"main"	180	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"U "	"I "	0	1	0	-1	"CDTVUXGORINHEBPYLQJMSAWKFZ"	"OERPVCJUIKXLHDMGYABNQTWZSF"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	8	7	FALSE	"CL"
"main"	181	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"G "	"O "	0	0	0	5	"IEFDLMHCPOVKQSGRZUYBXTAWJN"	"UZACTEXDMRKPWQVJOSNBGLYHFI"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	9	14	FALSE	"CL"
"main"	182	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"P "	"S "	0	4	0	4	"BTOWZRCAQSYNGUDMEVFJIKLXPH"	"OIKNEDWHJQYZSBVFGPUALRMCXT"	"RYZEPAXIVCLWJHDOQFKGUBNSMT"	"IGEYAFQXSTLVJUNOCWKDMBPHZR"	"UTKYHGQMLSERIPCDZXWVJABNOF"	"ANWDSOHJECPFKUBYVZIXTLGRMQ"	0	"endogenous"	9	13	FALSE	"CL"
"main"	183	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"E "	"X "	0	0	0	-6	"EYASZWXCIFLJBHDTVOUNQPKRGM"	"PVTICUBGRDQXJLMSYFAHNKEWZO"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	6	0	TRUE	"CL"
"main"	184	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"P "	"H "	0	0	0	-1	"BNQYIWRPHUCKTDLFXMAOZJESVG"	"IBTGCMYVXHQAFLWDSKNOPRJZUE"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	8	7	FALSE	"CL"
"main"	185	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"M "	"U "	0	1	0	-2	"FAXBPGEIZQRDOSHNJULKTMWCYV"	"RTEKMAUDNVPHSYZXWLOJCQIFBG"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	6	4	TRUE	"CL"
"main"	186	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"L "	"E "	0	3	0	2	"TUNBDMSIPJLKVQERCOXFHAYWGZ"	"JLOQNAPRDZFSITHCYGWUKBXMEV"	"RJZUFHKPGVMDAENWCYQLOISXTB"	"IOKJCYTEQLNBPGUDWFSRMZAXVH"	"HUGCWQTDMLAVPKOSYJXZBINERF"	"SNVETIKXWUCYPZOBFAGDQLRJHM"	0	"endogenous"	7	9	TRUE	"CL"
"main"	187	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"X "	"C "	0	2	0	3	"MGZWVOFNPSHQYDRKXLCBTAJIUE"	"QPWELYKFXUGDHOATIBVSMZNCRJ"	"TMBLPZOINCUFXSEKVYQJGHARWD"	"PZRJWMBIHAOYGFNVLSTCUEQKXD"	"ZLAJYXWEICTPQKNBFMRSVGDOHU"	"OGTNREHDKWCJMBAVLPUIZXQSFY"	1	"endogenous"	9	12	FALSE	"CL"
"main"	188	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"X "	"S "	0	2	0	10	"BNCHSMPEIOZYFTWRLUQJVXKADG"	"RSAUGXZDHNFWYMPQVEOJCBKLIT"	"BHOARNEUSLPKZWFJGTXVCYDMIQ"	"EZSAHFQUYRNGTJDKWCPMBVOIXL"	"LAXPIWHGEBFTDONVQUCMRZKYJS"	"HRCDUJEZTOLMIGNSKQYXPAFVBW"	3	"endogenous"	8	18	TRUE	"CL"
"main"	189	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"G "	"Y "	0	0	0	3	"ZECRABQDUSYLOGTKHXVIFNPJMW"	"HOEDWMCTKABIGJYVQULSZXFPNR"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	10	13	FALSE	"CL"
"main"	190	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"A "	"K "	0	5	0	3	"CPNAIJRYWVEUTGBMQXKZLSHOFD"	"IQLAUFHTDYSNZOGBVEMJRPCWKX"	"CGPXMTKQZDJRLWHBVOYUIFSENA"	"FPTYMCHWQRVKGELZANSBOUIDJX"	"HMJCNQUGBIODPVFTYASLXEZKRW"	"HVDYMGWJKNLARFSOIQCUETZPXB"	0	"endogenous"	8	11	TRUE	"CL"
"main"	191	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"E "	"O "	0	0	0	2	"DIXVZAYRJWOUETNMSBPKHGFLQC"	"KVRMSPOBZGLDXQFAEWJTUNYHCI"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	10	12	FALSE	"CL"
"main"	192	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"U "	"G "	0	3	0	2	"EGVAPBNFIRSHDQOCWLKTXJYUZM"	"ZJOITDPFEUHWVNXKACMGBLQSYR"	"TADFOLWXSIRKZMJNBHUQGEVYPC"	"SVEIXZBNGDUTJQWLYKAFHROCMP"	"FPQIOHAJZYSLBRDWNVKEXUMGCT"	"MKLEUSDIRBVFJYPXAHZGOQCNTW"	1	"endogenous"	8	10	FALSE	"CL"
"main"	193	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"L "	"X "	0	1	0	2	"UGWETLYRJAOXSNBMCIVDKHPQFZ"	"FOAUNSTIXELDGQRBVMCPKJZHWY"	"BDGTYFMELQOCXUAZJSHIRPWKNV"	"ZIQHMPWGABUFRDTYVSECKOXNJL"	"OZIYRMXSTFLGDHKNJPECBVAWUQ"	"IZQLWDBYTAMSGECUKNVRFJHXOP"	0	"endogenous"	8	10	FALSE	"CL"
"main"	194	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"T "	"Q "	0	3	0	6	"UPWGSQCYTHLFXBIDENOKAVZRMJ"	"KBPYDSHMOGCWIELUNXZFRAJVQT"	"RYOTWILBVCUXNSPGADKQZFHJME"	"PBRALOQXJYWZTUHNGKMFDCIVES"	"HVCIDSYTZFJPNRKEMUGLOQWXBA"	"YOVBZCIWJGQSANRDHKEXTLMUPF"	1	"endogenous"	6	12	FALSE	"CL"
"main"	195	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"S "	"Z "	0	2	0	3	"KXNCFJSQYLUWBTHVIOMGPZDERA"	"LNJPVHFSURTXODYCKQEGMWIBAZ"	"GBJTYXWZOKSLAMVPUQIHRCDFEN"	"TQBCNLPJMREUGIWASOKVZDXYFH"	"DLOWGQBARIEZPYCNVFHXMTJSUK"	"TNSZDOGFPLAUIMVBCEWRHJQXKY"	1	"endogenous"	7	10	FALSE	"CL"
"main"	196	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"A "	"Z "	0	1	0	2	"XNLGYBOITSCHAKDZVMQJRWPFUE"	"BVGWLSJZKANXHEMIPQYUCTFDOR"	"AXZKHMITVNUQYPDJRCELFGSWBO"	"CFHSBJRGVWAQOKDTZYNEUMIPXL"	"BTYGXRNDVSQPUMAWCZLOHEFJKI"	"BQMLOKNEXIFRAWPCJZHSTUGVYD"	0	"endogenous"	7	9	FALSE	"CL"
"main"	197	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"M "	"F "	0	1	0	2	"YSPLIJDCATWZQRMUEVGXKHOFBN"	"LWBIVJHFRMSYNQXGODCZUPTEKA"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	7	9	FALSE	"CL"
"main"	198	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"W "	"Z "	0	4	0	4	"QDSHLEUWBMPVYNTARCZKFGOJXI"	"QSOENWAGCLFMJIXTDHVBPRKYZU"	"MEUSWJKIZYTFOVNAPQXCGDLHBR"	"CEZKRQAYMGVWPFDSIJNTOXUBHL"	"EMQUJVZPTFWICYNOBRDHLSGAXK"	"IAFWDMOQULZCYXJKSBVHEPTNGR"	1	"endogenous"	6	10	FALSE	"CL"
"main"	199	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"W "	"O "	0	0	0	1	"UKXZSBAOWGNVITFLDJRHYMEPQC"	"PLVUFJTNKQEDOAGBMXZCWSHIYR"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	7	8	FALSE	"CL"
"main"	200	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"P "	"G "	0	0	0	-1	"AWBZISTRYPGVJMCUNFEDLQHXOK"	"XKNZJTWVHGPBOQLAEFSDCRYMUI"	"CDLPEWGAHKZIVJURSNYXOBMQTF"	"YKMPJCZBEUXTGVDLOFINSAQRWH"	"PWEDXAGMUJIZQCVHLYSBKTOFRN"	"IKZUVJWCBPLEMXRNHQGDSFOYAT"	0	"endogenous"	10	9	FALSE	"CL"
"main"	201	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"T "	"K "	0	0	0	3	"EQAYNSXBPKGJTOCWVZMFHRULID"	"ZHXTBYPDAFGSUWNQMJVLIREKCO"	"GSAINPOLYWQDEVJCKUTZXMBHRF"	"CFZJXNQDHSOKBLAIWTVPYEMGRU"	"IBVKSTCYGWLJQNPDHFRAOEZUMX"	"ZYKIMBLAEUOVPNTRJCQSFHGWXD"	0	"endogenous"	9	12	TRUE	"CL"
"main"	202	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"J "	"H "	0	0	0	10	"CMNUWEIODHTXVZSYLRPJQFBGAK"	"QRYSTKNHPFMJDXZECLIAVGWBUO"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	9	19	FALSE	"CL"
"main"	203	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"P "	"R "	0	5	0	3	"GPDCJXORSMIVWHETUKYNBQFZAL"	"IWKFMRCABTVXHLYJDNGUOPSQEZ"	"LJCUPXRDYHFMWKQGENSIAVOZTB"	"ROILGEFNCMPVWQKAXBHZDSTJUY"	"UFCZGWSARBPIEHXMDVJLKYNTOQ"	"CEUKSVIRDBPQJLWGZYXAMOFHNT"	3	"endogenous"	7	10	TRUE	"CL"
"main"	204	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"Q "	"V "	0	5	0	4	"JYIMADKPHEFLCGXOQTWNUBVZSR"	"RTPVLHUGAXSCZQNOBIJMDEKWFY"	"EDYHUQIZGJNTWRSOAMCBPLVFKX"	"HPWQLEAUJKGOSCXFBNRYDZMIVT"	"PKXWMBQCTHZNGILSRUFEJYVODA"	"WTLXZMGBKVYFIQONJADUPERSHC"	0	"endogenous"	9	13	FALSE	"CL"
"main"	205	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"G "	"O "	0	0	0	3	"LUMZFQIKOCNGVXJADBWSPHETYR"	"HYJGPRSUZNXLMWACFOKEQBVTDI"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	8	11	TRUE	"CL"
"main"	206	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"P "	"C "	0	1	0	2	"LEKBMIFHJOGDCPNSAQRWZVUTXY"	"MRATEKFNBCOPHYVGXDISLQUWZJ"	"-99"	"-99"	"-99"	"-99"	1	"endogenous"	9	11	FALSE	"CL"
"main"	207	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"X "	"L "	0	1	0	2	"NUQGHARBMZSPLJIDOTXWYCVFEK"	"FIEKQVUYCLAXTBSMHJRGWOPZDN"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	9	11	FALSE	"CL"
"main"	208	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"L "	"D "	0	0	0	-1	"YFKTAGLDQJHSEBCXUNVOZMPWIR"	"QSKLHXGYZFVMTOABUDWNERPIJC"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	7	6	FALSE	"CL"
"main"	209	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"S "	"P "	0	1	0	4	"ZFIQSVTKHNAUWEYLMDCGXJRBOP"	"IAXBULEMYWPVHKSZGTQCDJORNF"	"LVMSHWQAPUKZRFIOCDNJGTYBEX"	"VPEKLAODMSFUYNJGQICWBHXZTR"	"SHWKIANDCJVUYLETQPBRZOXMGF"	"YALDFBZVKPQWHXCNMITSGOURJE"	1	"endogenous"	10	14	FALSE	"CL"
"main"	210	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"P "	"R "	0	0	0	9	"MIGJFORBETQYXZHPVDLWCKSUAN"	"KLVRPAENMFIUSWOCDBJGTQXYZH"	"CUOAWMBYFPKDXLSGRIVQJNEZHT"	"DWCGKPZVMUFQOHLTEJNSXIRAYB"	"VSXGDYUPWCMQTAFLONHREBZIJK"	"KMAOFRJTWVPIUYSNGLHBQDEZCX"	2	"endogenous"	6	15	TRUE	"CL"
"main"	211	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"G "	"X "	0	3	0	5	"VFSPOIZJYDCQKMBNXWLGHTEARU"	"GONRSUWFDMEVYLKAJQXICTBZPH"	"LOASURGVJPCFWQZNXYHEDKMTIB"	"EOSVYAKITDXHLNRGCZWJBQFPUM"	"NSIBZVJLDMKPHAEOWXRGCFTYQU"	"HGKMQLDZSCUEXNAJVFRWBYPOTI"	1	"endogenous"	10	15	FALSE	"CL"
"main"	212	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"B "	"U "	0	1	0	-4	"BZAGNLKYRFHSEUQJCTPMXWOIDV"	"ONBICDUMTEAXSPWFKJHYLVGZQR"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	6	2	FALSE	"CL"
"main"	213	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"P "	"G "	0	1	0	4	"PRGVCKSIQWABTXENJZYLUFMHOD"	"NKIQOTBGAZUPXDFLRVESCMJWYH"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	7	11	TRUE	"CL"
"main"	214	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"U "	"A "	0	4	0	4	"HBGAWLYEQTZFRPJSDMNCVOKXUI"	"ADECOKSJXVRIPGQMFTYNWZLUBH"	"LUCQXAYNMDIGHVJZSBRTKFOPWE"	"HNQUWDIBJSKPTEVMLOFAXYRGCZ"	"JOSMRHEACVKUTXIPYFQWDZLNBG"	"BYEOGQACIVWDXJMKNUFTLHSPZR"	1	"endogenous"	7	11	FALSE	"CL"
"main"	215	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"A "	"E "	0	0	0	14	"UZVCDSPGELHWBIMOFRTQYNAKXJ"	"AWSHVTUEOFPBGKZNDIRMJCXLQY"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	8	22	TRUE	"CL"
"main"	216	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"W "	"K "	0	1	0	3	"ULRFKCBJDEIMPGOWYZXTASHQNV"	"ARIXLECTKMHWZJFONPBSQVUGYD"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	8	11	FALSE	"CL"
"main"	217	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"S "	"J "	0	2	0	3	"YLEXUDGWKCZHMOFJSBQVNRPIAT"	"HPUOEBDGKYATFZIRMVCQXNLWJS"	"XVBKQEJINSFYWDROPUMHCGATLZ"	"RKTYWSPAZMHIDCVGQOXNBJUFEL"	"ZMDBSIYELNFWGAQCPTUKVJHXRO"	"ZWEHNAVGIUBCFQXPMTYKOSLDJR"	3	"endogenous"	6	9	TRUE	"CL"
"main"	218	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"G "	"H "	0	0	0	3	"SNPQCMFHUBGIDAOYREWZKLVJTX"	"EAPDQYWMFJKIULZSNHGXCRBVOT"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	7	10	FALSE	"CL"
"main"	219	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"T "	"R "	0	0	0	3	"JXIVCYRUDTGAHZMOENFPWKQBLS"	"UTWKMVRJFBQSGCIPOXZANLHYED"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	6	9	FALSE	"CL"
"main"	220	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"S "	"V "	0	0	0	-3	"PCZSJMVOAXLDEQYKTRUINGWHBF"	"ETIBWAGVZFOLKDUQXPNHCMYRJS"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	6	3	FALSE	"CL"
"main"	221	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"A "	"I "	0	1	0	5	"BSCNFIMUHPVATGRWEJYOKXLZDQ"	"GMCEQBTDSIKUHXAZONWJFPVYRL"	"FQSRTPGKMALJBWOVCUZINYXEDH"	"MPCJKLRFHGYTDUQVEBXOSIZNAW"	"CFQSBLAXDOPWHMVEJRKNYTGIUZ"	"PGEVOTLUZCBQHADFWRYMSJINKX"	0	"endogenous"	9	14	FALSE	"CL"
"main"	222	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"P "	"Y "	0	4	0	4	"RGMSKBYJQCHXOTNLPEAZDFUWIV"	"BCRJOPFUMGZHTXSIKNEAYDWLVQ"	"ZNBRGAYHIVODEWCSLPMTXQJKUF"	"CUKSGNHVWMREPQXJBDFAOILZTY"	"QCTZRSIXKMYUHVPBANJDGLEWFO"	"RUDHQEGBSTOYCKXJINZLMAPVWF"	1	"endogenous"	10	14	FALSE	"CL"
"main"	223	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"R "	"A "	0	0	0	9	"DIFNLPMGAKUJBZSOERWXCQVHTY"	"DUQOJYVXACEITWNLZKGFBHSMPR"	"IKUVGJXQMDTFPHNARECLBOSYWZ"	"KCUJXREQGDOZSHWYPNBATVFLMI"	"QAPMFHDZRCYBGVEKNXLTSJUOIW"	"YKBNUMTLXRWIHGSVEQCDAOJPZF"	3	"endogenous"	8	17	FALSE	"CL"
"main"	224	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"X "	"L "	0	1	0	1	"BKSVHYQAZLNJFEOPGIDXRWCUMT"	"SWGJOBMLXIQTNVYEAFCZKPUHDR"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	7	8	FALSE	"CL"
"main"	225	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"S "	"Q "	0	1	0	3	"TJXMCFNKYDEQWOGRIAUSLZBHVP"	"WKAGBZRIOHQCFSDTVJNXLPUYEM"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	10	13	TRUE	"CL"
"main"	226	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"G "	"D "	0	0	0	15	"QCVZASUYOEDWKJMNHBXIFLPRTG"	"VSBFWOMLCZEIKRGNQHJYDUPAXT"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	10	25	FALSE	"CL"
"main"	227	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"X "	"A "	0	1	0	-3	"SCLRBYNKGWOTJUQPZVMFHDEXAI"	"RHPCTJLXBWAGYSKUQFOIMDVZEN"	"-99"	"-99"	"-99"	"-99"	0	"endogenous"	10	7	FALSE	"CL"
"main"	228	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"P "	"T "	0	4	0	3	"BSQIYEGZLVTHNPUAFWMDCJOKXR"	"LYWQHJPVRNCATXSOEUBZKIFDGM"	"ZVIDARMJUFYTPBLECKNGQHSXOW"	"PJNZDCUTIBGHEMWKFVSYXLROAQ"	"ZNMGKSOXTIQPDHEWCUYJLVRBAF"	"YCIRZEPBVQFDHWMNJKLUOAGTXS"	0	"endogenous"	8	11	FALSE	"CL"
