"ID","trial","condition","stream","SPE","targetSP","response","stimuli"
"PG",98,24,2,1,9,"M","CXLZPKEHRMTGSAUJQWOIYFDB"
"PG",99,24,2,2,12,"D","XRBAMGTKIZSFEDPHCLUJOQYW"
"PG",100,24,2,7,15,"M","FIKBEPLXSTRCJZWAQGOUHMDY"
"SM",1,6,1,0,11,"W","MKFGTDZHPCWURBLIJQOAYEXS"
"SM",2,6,1,0,12,"L","XUJAGKPZHWILOEYTDBQSFCMR"
"SM",3,6,1,0,8,"X","HISQFBPXACDUJOWGTMZERLYK"
"SM",4,6,1,0,17,"C","YSDGOARQBKHUFIZPCXTELJWM"
"SM",5,6,1,1,10,"K","LXOGDTMZUIKFPQWCREBASYJH"
"SM",6,6,1,1,11,"X","KPMELFRSHZIXWUJBAGTDCQYO"
"SM",7,6,1,0,16,"K","QROZMGTWFDESLCJKIAYBXHUP"
"SM",8,6,1,0,8,"F","ACPLHQSFIEMGUWJYXKOTDRBZ"
"SM",9,6,1,0,14,"S","TLOBADUWPKXQHSICMRJGFEZY"
"SM",10,6,1,0,9,"Y","CWUDAEMXYJLHOZQRIFPKTGBS"
"SM",11,6,1,0,16,"E","XKJQACBUHPMDIGOEZWFSLTRY"
"SM",12,6,1,1,14,"X","SEGOBYWFKHCMQLXAPURTIJZD"
"SM",13,6,1,0,11,"Q","GLFCEAZDOJQTKYUPBSRMXWHI"
"SM",14,6,1,1,18,"X","TBIGOWKSZJRHCAFDPUXELQMY"
"SM",15,6,1,0,16,"P","ZJUSEDIOBAQHRCMPGYLTKWFX"
"SM",16,6,1,0,18,"G","JTWKUYEROFDMABXZLGHPCISQ"
"SM",17,6,1,2,11,"C","WZJMTBXDPRIQCFOLAUGYKHSE"
"SM",18,6,1,1,14,"X","IZJMOWHSUGYEBRXAKDFLCQTP"
"SM",19,6,1,0,12,"Z","XMRWAEFDTPYZIHKGCJLSQBUO"
"SM",20,6,1,0,11,"R","IBFCOQZUDKREMWAHTGPLSYXJ"
"SM",21,6,1,0,13,"L","RIPWEDSZOQYKLHXBFJCUGAMT"
"SM",22,6,1,1,14,"J","HQSUXTOCIWBPLEJFAGRDMZKY"
"SM",23,6,1,0,14,"A","LKWRXFSGECUZTAOPBQHIYDMJ"
"SM",24,6,1,0,15,"E","SZBFIRUWOJMAKLETHPGQDCXY"
"SM",25,6,1,1,9,"W","SJLTBFPXZWGKHMUOYQDRECAI"
"SM",1,6,2,0,11,"S","GHQCRUFWMISYBDZTXPJOELAK"
"SM",2,6,2,1,12,"D","BHZLFPQAJKSODWEGRCXITMYU"
"SM",3,6,2,-6,8,"A","RAPHTKOWIEZBMDLJUFXSGYCQ"
"SM",4,6,2,0,17,"D","RTEXBSAYPJHKFMULDGZOIWCQ"
"SM",5,6,2,13,10,"P","KZUGXOHJCRMIEFBALDQYWSPT"
"SM",6,6,2,1,11,"C","QSFDYBIXJLGCRAMEZPOKHWUT"
"SM",7,6,2,0,16,"O","SWRUMKGLHFTZJPBOQIACXEDY"
"SM",8,6,2,1,8,"E","RGPWYKUAEHSMICQJZFBTLDXO"
"SM",9,6,2,0,14,"Q","PFTCSBWRZYMIJQEXKLHGODAU"
"SM",10,6,2,2,9,"Z","EMOIRSFKTJZHCPYDAULQWBXG"
"SM",11,6,2,0,16,"S","DKPJAXQEHOLUBFWSTGMIZYRC"
"SM",12,6,2,6,14,"L","YAFSDREXBZWUKTJPMGCLOIHQ"
"SM",13,6,2,1,11,"U","GDZWKIMFSQCUARBOJEPLTHYX"
"SM",14,6,2,0,18,"O","USEIQGAJMKPZRHLDXOYFWBCT"
"SM",15,6,2,5,16,"M","XJKDIBESAFHTYQCZWGROMPUL"
"SM",16,6,2,1,18,"R","MIGOWTDZYAXHFLQJKPRUESCB"
"SM",17,6,2,4,11,"X","YGJETWARQSUZBPXHLOFKDIMC"
"SM",18,6,2,-9,14,"W","FDIYWQJAUZRCTMXSLGKBOPHE"
"SM",19,6,2,1,12,"I","ZAKBGHRUXJSMIDCQEYFTPOLW"
"SM",20,6,2,8,11,"E","JSAKIBTGMWZDQURHFPECLYXO"
"SM",21,6,2,0,13,"Q","FTSIKPXBJDMUQARLHOEGCZYW"
"SM",22,6,2,6,14,"E","FSATRDBHPQIOWKUGJZMEXCYL"
"SM",23,6,2,-8,14,"O","JLYEQOUIHGTWBKZRMACDFXSP"
"SM",24,6,2,0,15,"G","KAWUTRSQIFOJMXGEZHLBDCYP"
"SM",25,6,2,2,9,"Z","GRWQPAEHXUZYTJFMOBSCLIKD"
"SM",26,6,1,1,16,"G","RUKHIYXCPDMABZLFGEQJSWOT"
"SM",27,6,1,0,13,"S","JFAYTOWDIPKBSGZECXMLRHUQ"
"SM",28,6,1,0,18,"J","EPIMZDLTOFCHYQKGXJWAUBSR"
"SM",29,6,1,0,18,"X","GAMUQDTELCZKBWRHJXISPFOY"
"SM",30,6,1,-1,14,"J","DKCBSLWZYUHTJIMAPREOXFGQ"
"SM",31,6,1,0,16,"X","FGZLODBYRJHKUETXMSACIPQW"
"SM",32,6,1,0,9,"E","XSZLGDFTEYQARKBHCIUWPMOJ"
"SM",33,6,1,0,13,"F","SEGHYAMTCWLOFJZKXRDQBUIP"
"SM",34,6,1,0,16,"K","SGUIDQTMWLHZXAYKFBEPJROC"
"SM",35,6,1,0,11,"O","SCTHGQJMRPOYZBLIEAFUXWKD"
"SM",36,6,1,-7,11,"W","GJLWQUDIXSMBEKORYZHPFTCA"
"SM",37,6,1,-6,13,"Q","AGKTBEQCSHMZLUOWFIDXRPYJ"
"SM",38,6,1,1,10,"K","WDBIQFZSCJKPHEAOXMTGYRUL"
"SM",39,6,1,1,11,"W","YOQHGDXMIECWJZUSTPALRKBF"
"SM",40,6,1,0,12,"T","PSGHZWMCBYDTXAQLFOUERKIJ"
"SM",41,6,1,0,7,"L","KABMPJLFXCOZYIEHTWDGQUSR"
"SM",42,6,1,0,15,"B","CDIOKHQLTFPESMBZRYUJGAXW"
"SM",43,6,1,1,14,"J","OBGPCWDUZMFXSIJQRLYTAKHE"
"SM",44,6,1,1,16,"E","GTSOPLZHRCADQKFIEUMXBYWJ"
"SM",45,6,1,-3,18,"W","AFIQLJEGYTDSCXWUBMORKZPH"
"SM",46,6,1,0,18,"Y","EHDFXAKULPMJWCISQYOBZTRG"
"SM",47,6,1,1,15,"S","GMRZXJOECBAYTUHSFLDQKWPI"
"SM",48,6,1,1,9,"F","KHPLBIWCGFJROSMZXTUDYQEA"
"SM",49,6,1,0,7,"T","LWPSJUTYQMOBKHDAFZICERXG"
"SM",50,6,1,0,12,"Q","LRIBDSWHCFMQAJPUETKYOXGZ"
"SM",26,6,2,-3,16,"F","JZTOSLGWDMUYFAPIXBCKQRHE"
"SM",27,6,2,9,13,"K","EFICASZQGUDOXRWPJYLMHKTB"
"SM",28,6,2,0,18,"A","FLIKPOGHBSMUQDZEXAYTRWJC"
"SM",29,6,2,1,18,"B","RDPFMUYGOCTZIHLSEWBQXKJA"
"SM",30,6,2,0,14,"R","GHKWYBMAZLOFQREXDSPJUCTI"
"SM",31,6,2,1,16,"Y","QXMSWTZPFOJEBHRGYADUCILK"
"SM",32,6,2,0,9,"J","QRMPSOBWJUHGXDZEAYKICLFT"
"SM",33,6,2,5,13,"J","FQEXCTZGWPMIUAORKJDYBHSL"
"SM",34,6,2,0,16,"A","JIWDMPSQUYERGKTAFZLBXOCH"
"SM",35,6,2,5,11,"D","FAPQJOYGLKCWSHBDUEIXTRZM"
"SM",36,6,2,2,11,"S","IDCWYLFOEHRJSMXTGUPZABKQ"
"SM",37,6,2,2,13,"L","AXEUOPBTFRCQYHLGDKWIJSZM"
"SM",38,6,2,13,10,"M","TJBRUYOIFCXGLWHAQPSDZKME"
"SM",39,6,2,0,11,"D","HOUBPCJYGMDISXRZEWKLTAFQ"
"SM",40,6,2,0,12,"S","MJRTLIGWQEBSYAODZHUKCXFP"
"SM",41,6,2,12,7,"E","LAWCFGTHIKXPJZOYRSEMUQDB"
"SM",42,6,2,2,15,"S","UEAPTWHXJKICLOYRSDBGFZQM"
"SM",43,6,2,-9,14,"M","KZGOMRLDICAUXWHPYSFTQBJE"
"SM",44,6,2,4,16,"T","HCEIXZWOADJGUPMLBQRTFSYK"
"SM",45,6,2,2,18,"C","GPUTKRMSIJWXYAOBFZDCLHQE"
"SM",46,6,2,0,18,"O","CGPMXIJTYBHERSKWAOUQFZDL"
"SM",47,6,2,1,15,"Y","DGILUETBQWXOPJKYACRSZHMF"
"SM",48,6,2,0,9,"O","PHUWDEJZOYCXGLFKMTBSIAQR"
"SM",49,6,2,0,7,"W","JALDUMWHQRCIYGKBXFZPSOET"
"SM",50,6,2,3,12,"R","QACPOKFLYGEJXDRZTUHWSBIM"
"SM",51,6,1,0,13,"O","YZHAJKTGLBWXOFRMCIEQUDPS"
"SM",52,6,1,0,17,"G","XFSAZWBYTRHQLDOUGMCEIJPK"
"SM",53,6,1,1,10,"K","XQWTBAFMOYKLIDCPGEURZSHJ"
"SM",54,6,1,0,18,"O","AYGTERPWBCUZXLSHFOIKQJMD"
"SM",55,6,1,0,18,"S","QPITWDHUACOFRXGJLSYZMBKE"
"SM",56,6,1,0,13,"I","OUGFLEXTSBMPIDRHYJKQZACW"
"SM",57,6,1,0,15,"K","DHPFILTYJSEGQOKXWBAMCUZR"
"SM",58,6,1,0,15,"G","ESODUATZKMHXFPGRCWLYIBJQ"
"SM",59,6,1,0,9,"C","HXZYULPRCGDBSOAIFETQMWJK"
"SM",60,6,1,0,9,"Q","IPJRYELZQKOACWBUDMGFTXHS"
"SM",61,6,1,0,14,"O","BACDRPXFYZKUEOILWQMJHGTS"
"SM",62,6,1,1,12,"Z","LFBYRXMDCTHPZAOQGWEKUSIJ"
"SM",63,6,1,0,18,"K","EXQPRSJYTCBZOIHWLKFUMADG"
"SM",64,6,1,0,15,"K","FQIXHTZJYUBWSCKODGLRAMEP"
"SM",65,6,1,0,8,"Z","LSCXYREZHKFUMBAPWGOJQTDI"
"SM",66,6,1,0,17,"C","QBWDTXSGEILUZKFRCPOMYJAH"
"SM",67,6,1,0,11,"W","PDKBOZTFCAWGMHULQRYJSXEI"
"SM",68,6,1,0,17,"T","WBGLHMZIQXOFSAEPTJKCDRYU"
"SM",69,6,1,0,8,"B","MGXLUDFBSJIHZCYEOTKPAQWR"
"SM",70,6,1,0,7,"J","ELQGBPJIHDCURMAWZOKTXSYF"
"SM",71,6,1,0,14,"R","CJBZSPDXEHGLYRUTOFKMAQWI"
"SM",72,6,1,0,15,"S","JWLYCMFKBAHDOXSTPRIGZQUE"
"SM",73,6,1,0,9,"U","PKBOGRLHUJWYICMSZETADQXF"
"SM",74,6,1,1,15,"Z","AXHJKUDGPLICOWFZTRMBESQY"
"SM",75,6,1,0,8,"Y","BHMFIKZYQDARPWTSCOLJGUXE"
"SM",51,6,2,0,13,"R","CFKLXPWAEQHYRTUBJGSIDMZO"
"SM",52,6,2,1,17,"T","PJQYGRDOEMFAKCLUZTWSIHBX"
"SM",53,6,2,13,10,"O","LFPBSXEMDHCRQIATZWYKJUOG"
"SM",54,6,2,0,18,"L","UMOGQRSDKWBAITCJYLXPEFHZ"
"SM",55,6,2,-5,18,"F","YPOLTHKUIXCWFZQBGSJAREDM"
"SM",56,6,2,0,13,"R","DHCTKQWBASFLRGPYOUXMZIEJ"
"SM",57,6,2,1,15,"F","PIZTCQXKMYLEOSJFBGAUDWHR"
"SM",58,6,2,2,15,"Z","BKCTOXDHUMFLQGJWZARIPSEY"
"SM",59,6,2,0,9,"D","UQEPJXRHDOBTYMSACIFGKZLW"
"SM",60,6,2,1,9,"X","FHUMZPAQIXLBSDKJYOTEWGCR"
"SM",61,6,2,0,14,"A","ZOURGPBCEXWLKAQSMDIJHYFT"
"SM",62,6,2,0,12,"P","FHMIXQEBLZJPYKGUSRTADOCW"
"SM",63,6,2,0,18,"P","LFUHTOBJMSGZWRKADPCIYEQX"
"SM",64,6,2,0,15,"Y","HBRFXPAQUKISJWYZLGCEDMTO"
"SM",65,6,2,-7,8,"H","HSRZJMEKDPTQCIXGWBFULOYA"
"SM",66,6,2,0,17,"P","SQUDBHYMRCAGFZIOPTKLEWXJ"
"SM",67,6,2,0,11,"Y","FZBGWQJCUSYMPEXRHLTKDOIA"
"SM",68,6,2,-15,17,"J","YJQZLXICWTDFMEGKUBRASOPH"
"SM",69,6,2,1,8,"L","HRTPAQJSLZYKGWBEDIUMFCXO"
"SM",70,6,2,1,7,"F","EMCRDQZFBLTGOAKJHPWYISUX"
"SM",71,6,2,0,14,"C","RDZPEGOAJYLTUCXIKHWBMQSF"
"SM",72,6,2,-13,15,"T","DTIHGYRCZKEBLXPSFQUWOJMA"
"SM",73,6,2,3,9,"T","PDIYRQEFZUSTCLBWHOXAGMKJ"
"SM",74,6,2,3,15,"P","BLRSWKXMIAZTHOGJQPYFEDUC"
"SM",75,6,2,0,8,"P","XZKJEACPUDBYRSGWQOLHITFM"
"SM",76,6,1,0,18,"Q","LOTCJEDKMUSPGZIBXQAYFWHR"
"SM",77,6,1,-2,12,"P","OEGXKUWYRPFDTZIMBHCLJSQA"
"SM",78,6,1,0,18,"X","YCKIJGWZFRMHBTPQDXUEALOS"
"SM",79,6,1,0,16,"E","PUSFRLOZBWTAQHDEJYGIMKCX"
"SM",80,6,1,0,10,"Z","WKBJPDISUZMROACGHYQXELFT"
"SM",81,6,1,0,15,"O","XTCGLZHBQMKEFDOUJPRYSIAW"
"SM",82,6,1,0,16,"H","GLWDEXIBFYTUJSOHKMQRPCZA"
"SM",83,6,1,1,12,"Y","BHWCSAGQXREPYDJLKIZFOMTU"
"SM",84,6,1,0,8,"W","BJLDZPOWFGHSXCIKAQTERYUM"
"SM",85,6,1,0,8,"K","GDRYIFOKCBLMTPJSUZWHEQXA"
"SM",86,6,1,0,8,"L","OMIPJWHLKDSAZXURYQTFCBGE"
"SM",87,6,1,0,14,"X","BRUTHOLACMQZIXESJFWDPKGY"
"SM",88,6,1,0,12,"G","FDYBASQRWIJGCZUTOELPMHKX"
"SM",89,6,1,0,10,"G","PEYQISCKZGRAJOTMWHXUDBFL"
"SM",90,6,1,1,7,"J","EGCULBPJQYRXDSFWHKTIAMZO"
"SM",91,6,1,1,14,"L","EQYFRXMHDSUZPILKCTWJBGOA"
"SM",92,6,1,0,10,"Q","HCSEFRWTZQUBGJXMAIDYKLPO"
"SM",93,6,1,1,12,"G","DRSLPHZQBYMTGAKCEWXIOJUF"
"SM",94,6,1,0,7,"W","TLACZIWHFOBQSGJUPDYEKMRX"
"SM",95,6,1,0,16,"L","DYXGWMSUPTCKAJELHIFBROQZ"
"SM",96,6,1,0,10,"O","RALXBQJSMOEFZTIWDPGHCKUY"
"SM",97,6,1,0,17,"B","AUPLWIEDKFGJTYQCBXZRMHOS"
"SM",98,6,1,1,17,"G","ZTBIYCHAMELSDQKWPGRFXOJU"
"SM",99,6,1,0,15,"K","OZCDFJBESYGTWUKRIQMLXAPH"
"SM",100,6,1,-2,7,"W","OBUDWYMCJTPELIGFAXSZRKQH"
"SM",76,6,2,0,18,"F","PISYTJXGQDEZMBRLOFHAKCWU"
"SM",77,6,2,-1,12,"D","XWCZYEJQGTDPRIFUKLBSHMOA"
"SM",78,6,2,2,18,"Y","MQOTALPFUXDHKSGZIJWYRCEB"
"SM",79,6,2,-1,16,"L","PAJXKMSIWDRZUOLYBTHGEFQC"
"SM",80,6,2,3,10,"U","OHATGSERLYBXUFPMWKDZQJCI"
"SM",81,6,2,1,15,"E","PZHLUQJOACKFDIWEBSYMGRXT"
"SM",82,6,2,0,16,"O","QGRSHATMPDYWLXBOKUFEZJCI"
"SM",83,6,2,2,12,"W","EPOTRHCQSUKYMWDIZFABGXJL"
"SM",84,6,2,6,8,"F","YKWPCSGHZBXDLFRITOMUAEQJ"
"SM",85,6,2,0,8,"Z","CSAORTUZEHILQPXGKBMDJWYF"
"SM",86,6,2,1,8,"O","IUYQWBMLOGSAXDKZEHCJRTFP"
"SM",87,6,2,2,14,"P","AIHXZCTSLMWDFGBPYURJKEQO"
"SM",88,6,2,-2,12,"O","ASJYWIFRLOBPQDUXMZHCEGTK"
"SM",89,6,2,1,10,"E","IWAYMUOJRKEFTCPHXQBSGLZD"
"SM",90,6,2,2,7,"S","KGRJTLYQSFMPIUHZXBWCOEAD"
"SM",91,6,2,6,14,"U","LAOEKYWBDPGFIJHRZQTUXMCS"
"SM",92,6,2,4,10,"A","MGERYOSHLBWXTACIZJFUQKDP"
"SM",93,6,2,-8,12,"T","IPRTDCQXHZOLYAGMWKFESJBU"
"SM",94,6,2,0,7,"F","CZUIGDFJQPYRXWOTLBSKAHEM"
"SM",95,6,2,5,16,"W","URTBDXEAIFGHYOMZPLKSWCJQ"
"SM",96,6,2,-1,10,"F","PMRKBSXWFZIAJGDECYUOTLQH"
"SM",97,6,2,0,17,"F","AZLMIBJTEGYRHOPSFXKDUWCQ"
"SM",98,6,2,1,17,"L","YPJDMUEXOAFRQCKHILGTBWSZ"
"SM",99,6,2,-3,15,"M","COZIFJXBTRWMESYUPLAGKQDH"
"SM",100,6,2,2,7,"Q","ETFYZXGCQJLMPDSOBKUHARIW"
"SM",1,8,1,3,15,"W","FLAHJIDXZGTORMKECWSUPQBY"
"SM",2,8,1,3,7,"B","ZDCMTLIROBHSEGFKPJXUAWQY"
"SM",3,8,1,0,7,"L","XJOPHILEWSTDMRACQUZGBFKY"
"SM",4,8,1,1,17,"U","LOSBMGDYAZCTFWJXRUPEKIQH"
"SM",5,8,1,1,18,"X","OMZYWDHTQGFBKLCEPIXSUJAR"
"SM",6,8,1,0,14,"A","CKQYLHSTJUGWDARBPIOFZXEM"
"SM",7,8,1,0,8,"J","GHRKTWYJOXLEDMFCZBSUPAQI"
"SM",8,8,1,1,18,"L","CTFBWASHGMXEUQJZIYLDKOPR"
"SM",9,8,1,0,17,"R","WISAMFKUDXQEPHTCROBLYJGZ"
"SM",10,8,1,0,13,"U","WIJFZDPGBMKAUXQLOHRCYTSE"
"SM",11,8,1,2,11,"B","GAECWKSOFYTXBIZDLHPUMQRJ"
"SM",12,8,1,0,17,"D","JPOABUMRQKFIEZYHDTCWGSXL"
"SM",13,8,1,1,15,"U","ELGWZDXTCYBORAKUFSJPHMQI"
"SM",14,8,1,0,18,"Q","UKDFIJOWTMHSZGLPRQYECBAX"
"SM",15,8,1,-10,13,"D","JZDMCXBYGUALFQHITORPSWEK"
"SM",16,8,1,0,15,"J","QODYMLRBKCXGFIJUHPETAZSW"
"SM",17,8,1,1,16,"S","WJIRAUYQFEGKPMXZSHCBODTL"
"SM",18,8,1,0,9,"X","KFBLPEIYXOTHZMCQAUSDGJWR"
"SM",19,8,1,4,13,"E","QUGODLJMBIPHAFTYEZXSWKRC"
"SM",20,8,1,1,17,"C","WGTYZXOLQKPDMIFABCREJHSU"
"SM",21,8,1,-1,11,"W","BJCZUQRELWGYFKSTDHAOIPXM"
"SM",22,8,1,0,9,"S","UIKCOMYPSTRWABZEQDLFXHGJ"
"SM",23,8,1,2,8,"W","MCKRXESZUWDTQFGYIHLOJBPA"
"SM",24,8,1,1,12,"C","AYDTUPSLGRZBCKIOMWXFQHEJ"
"SM",25,8,1,0,15,"B","FUCLKYMIZQJDEGBHOAPWXSTR"
"SM",1,8,2,-8,15,"T","AYBOGMTCUZRWKPJHQXIFLDES"
"SM",2,8,2,-1,7,"W","OGAMKWSXFYHTICZQUPJEBLDR"
"SM",3,8,2,5,7,"D","ZKMSJQTRUHLDPGEYXWAFOBCI"
"SM",4,8,2,-14,17,"M","GJMYOHKEQDRAIPSLWBUFCXZT"
"SM",5,8,2,0,18,"P","XHMDUBYCSLZGRFJAQPWKOTIE"
"SM",6,8,2,9,14,"B","OJPRDUCTWFAKLQMXSGIYHEBZ"
"SM",7,8,2,1,8,"B","DSWTYLAMBRXHJQPKIEUGCOZF"
"SM",8,8,2,1,18,"W","CEGBADMFYRSHQXPUTKWJIOZL"
"SM",9,8,2,-13,17,"D","WKADBHXGROMSQTZYUJIFELPC"
"SM",10,8,2,1,13,"G","CFLRSQEHBWOAZGYKJMUITPDX"
"SM",11,8,2,4,11,"Y","IUGKCSOQLARJWPYBDMXZTEFH"
"SM",12,8,2,-14,17,"T","JKTDPBRZXCSHUIWMLYFOGEAQ"
"SM",13,8,2,1,15,"Z","LMCPTYKWIEJOQAFZBXUDSGRH"
"SM",14,8,2,-15,18,"D","ZXDEBPLFJHOCSQATMIUWRKYG"
"SM",15,8,2,1,13,"S","GTOXBIKLCERZYSJDWQAUHFMP"
"SM",16,8,2,4,15,"M","TRHOCIJYAXZKGUWSQPMDBELF"
"SM",17,8,2,-1,16,"T","ROJIGDBUSQCAFZTWYLKXMHPE"
"SM",18,8,2,-3,9,"W","PUQJIWTCXDRYBFGMKOSHZAEL"
"SM",19,8,2,-2,13,"J","MQXCSLGAHKJFWBZEIDTUROPY"
"SM",20,8,2,-1,17,"B","XGMSJQRODIHTFYZBEALWCPKU"
"SM",21,8,2,6,11,"G","YPJCZOKWTEQFDXLIGHUMSARB"
"SM",22,8,2,2,9,"G","XJEWUBFKPHGCMYRIDTOAQZSL"
"SM",23,8,2,13,8,"U","KDGZQOFISLYHJXTPWBREUMAC"
"SM",24,8,2,2,12,"G","DBCPUFKYIOJWMGRSQZXELHTA"
"SM",25,8,2,4,15,"Z","TECAGDFIHRBUYLSXOPZMKJWQ"
"SM",26,8,1,1,10,"A","IOEDKFGRXUATCQBJHMWPLSYZ"
"SM",27,8,1,1,7,"A","DBOWCMZAYSHFRKTGUQIPEJXL"
"SM",28,8,1,1,11,"L","BCWAYTHIDJXLMKUEOZSPFRGQ"
"SM",29,8,1,3,11,"W","FQAIXSKRDLMEHWTPOBJGYCUZ"
"SM",30,8,1,0,10,"G","AWDOFPIXBGYTUCLERSMKQZHJ"
"SM",31,8,1,2,14,"K","UJTIWXCRHPOSFGYKALZBEMQD"
"SM",32,8,1,0,16,"G","MXZSWITYUOLHBCQGKJPDRAEF"
"SM",33,8,1,1,18,"M","KDOUISTGXBFRHYPJEWMZAQCL"
"SM",34,8,1,0,17,"O","FMQXLDKBCRATHZUYOJSEWPIG"
"SM",35,8,1,-1,15,"T","SFIHLXGRMAEPQTDZYOUJCBKW"
"SM",36,8,1,0,17,"C","UYSKDLMIBRPFWOXZCEGQTJAH"
"SM",37,8,1,1,12,"C","SXUKYIAWMDHJCEPGZRBFQOLT"
"SM",38,8,1,1,14,"D","YSJGIWZFUBREMLDXPCOTAQHK"
"SM",39,8,1,1,7,"H","GDLTBUQHFMZCWYPREIKJAXOS"
"SM",40,8,1,1,11,"B","PMCOQEZHLSFBXWJIUGTDYRAK"
"SM",41,8,1,0,16,"J","PBCTXHGOKERYSFWJDIUAMZQL"
"SM",42,8,1,1,11,"F","GYLXUBAMTHZFJKSEWIPRCQOD"
"SM",43,8,1,1,16,"L","RJPSKDQWFXYIBHGZLMUCTOEA"
"SM",44,8,1,0,17,"K","IGXCDMQRPTUBZEHWKYJFOLAS"
"SM",45,8,1,0,13,"A","EJXRZGTPCSQFAHYDBWOLUIMK"
"SM",46,8,1,0,12,"B","ZPUEWQYCSLOBAFJXTKRHGMID"
"SM",47,8,1,6,18,"Z","MEHULDCAQGPOWTRJXFYBKISZ"
"SM",48,8,1,1,16,"A","YERFDKIUGQZTHJWOACBLSMXP"
"SM",49,8,1,1,12,"P","AUEKIZMOCWFHPTLSDGRXYBJQ"
"SM",50,8,1,2,10,"Z","CPTLHSGWJKFZQMXBYUIRAODE"
"SM",26,8,2,4,10,"G","BLESPYFZRQMTCGXWOAUJKIDH"
"SM",27,8,2,1,7,"T","YAWMKUJTXRQIOPHSLBGCZEFD"
"SM",28,8,2,0,11,"S","MGUXPEJBFLSKDRHICAZQTYWO"
"SM",29,8,2,1,11,"B","ECKJXZPWYSUBAOFGHMQTRLID"
"SM",30,8,2,-6,10,"S","YQDSZLWATKIORJGCPEXFHMUB"
"SM",31,8,2,-1,14,"Y","QATMUFECOZSRYBGLJWXPIDHK"
"SM",32,8,2,0,16,"R","IGDPJBCEYXKZSMWRFQTULHAO"
"SM",33,8,2,0,18,"S","MQFREJXDTOCKGWAZYSHPUBLI"
"SM",34,8,2,5,17,"J","MHATFPILZGRCXUDSQWEOKJBY"
"SM",35,8,2,-11,15,"D","UJADIBRLFCEKYOTSZGXWMHPQ"
"SM",36,8,2,-11,17,"Q","CHIMPQEUZFRWJYATOSKLXBDG"
"SM",37,8,2,0,12,"E","WFRLXQDSUPGEJAKCBIOYHMTZ"
"SM",38,8,2,1,14,"T","ZKBRDLASXQUPHMTGWJEIOFYC"
"SM",39,8,2,1,7,"D","QABCWMJDOKFZEUYGSXRHLPTI"
"SM",40,8,2,1,11,"F","UJYXCSMBOLZFWKGAETHIPQRD"
"SM",41,8,2,-1,16,"K","GMQDPRLZIOHSCJKWYETFXABU"
"SM",42,8,2,5,11,"H","ERUZQCPOSFYWMGXHDAKBLIJT"
"SM",43,8,2,1,16,"D","GHSXUOQRJAEWYTMLDBIPZFKC"
"SM",44,8,2,-14,17,"L","HRLDGKYWSQIMFJTAPBOUEZCX"
"SM",45,8,2,1,13,"C","YGUJQRMKLOIWTCDXPEFHAZSB"
"SM",46,8,2,-2,12,"O","EWPDYRHGXOFUMJZKLTBSAICQ"
"SM",47,8,2,1,18,"C","HRGAEKQUXMFSOIJLWZCTPYBD"
"SM",48,8,2,6,16,"O","AZEYPSHJXTKMDFUGWBCRQOIL"
"SM",49,8,2,0,12,"L","KYAZMXEDRSQLPITGCUJWOFHB"
"SM",50,8,2,9,10,"P","CITFQLXKWSOJURABMZPDEHYG"
"SM",51,8,1,0,7,"R","BGMIZXRUHOCTPJYASQFDELKW"
"SM",52,8,1,-11,14,"G","JUGZKFLDOTPXMCHAWYIREQSB"
"SM",53,8,1,16,8,"W","SAJITFZMRDLPGCOEBYXQUHKW"
"SM",54,8,1,0,10,"J","MYUATPKDSJRXHWBCLFIZQEGO"
"SM",55,8,1,0,13,"I","WAQSMGKPXEZUITYJRLDBOFHC"
"SM",56,8,1,1,10,"C","YUSTFADLHXCIGWMRZBQOKEPJ"
"SM",57,8,1,0,14,"C","TBWSHRJZKAYOXCFMLDIGPUQE"
"SM",58,8,1,0,17,"B","CFOAXHQZMLUWKSRYBEDTPJIG"
"SM",59,8,1,1,14,"Q","WOSAPRZLTKIUCHQDYJBEGXMF"
"SM",60,8,1,0,14,"C","LJGZMDFWAXKPTCUSYQIBEHOR"
"SM",61,8,1,-1,9,"L","RTJYQAMLUHOXECGBSKFWIZPD"
"SM",62,8,1,0,7,"W","KDFGEQWRXYMJASTZOLCUBIPH"
"SM",63,8,1,4,18,"C","YEWJPSDTAIMURBZKHFGXLCOQ"
"SM",64,8,1,0,11,"P","EGTDKBZJIMPLQYXWFSAUCORH"
"SM",65,8,1,8,9,"P","FTLBMHOZGXYDRSIQPCJUWEAK"
"SM",66,8,1,-1,14,"T","PKUMZIRDLSOWTFHXAGCYBJQE"
"SM",67,8,1,0,18,"W","JIBAULCXHFKTZOREMWPGQSYD"
"SM",68,8,1,1,7,"L","UAEMBTGLSWDIFXPHJZOKCQYR"
"SM",69,8,1,1,13,"L","JXMQBHCSWKRTFLEDUOGIAYZP"
"SM",70,8,1,0,14,"Z","QUTREXIYFAPGJZLSMHDWBKCO"
"SM",71,8,1,0,13,"F","BIGWEKUYCXRAFHPOQMLDSJTZ"
"SM",72,8,1,0,16,"J","SCTDPGEYFBIZXKHJOMWURAQL"
"SM",73,8,1,1,9,"S","UKDLMOFZJSXYGWERACHQBIPT"
"SM",74,8,1,0,8,"E","KHQUIATEFYSMLDCZXPGJWORB"
"SM",75,8,1,0,16,"W","GYOCKIDMLBHZPJQWFURTSXAE"
