experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	baseAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	streamLtrSequence18	streamLtrSequence19	streamLtrSequence20	timingBlips
main	131 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 77.1696481017 	N 	S 	0.0 	4 	0 	2.0 	EDONTIWHFCJVARSGZQPKLXBYUM	ALUINFTDRVWHPEJQYZOCKGMXBS	KHNPUIQWEMXLGVTJZDYCRFASOB	LXWJNTFGQODAYMIHZRKESVPBCU	YWVEFAOSLNPRHGXBKITQDJCUZM	NUASLCHJKVZMORGEYXDPWTIFQB	VBYOXTJNCGIRKZHPUEFSMDLAQW	NIRDXCWEFMOZTLAGUKYBJQHVPS	XPJSFKGIBCDRMHUEYWOVTAQNZL	FLNCHJDAWXGVMSETIYRUZPKBOQ	CUIYGLXKOFHQBJNVAWZPRDETMS	AWDUYVCSXBPJMFHOEZNTGRLQIK	XKEBFJAOQVZLRICTGYUPMSWNHD	WIUVMGAZJQNKYOLBCTPDRFXESH	CSZLQTJEMFUNOPHGRWAIYBDXKV	NFAOUJGRSQTKZVIDLYHWBXEPMC	TJEWGYQLSFPRXCAKMBVIZUNDOH	CIHDMFBERJZXOWUYVNPTLSAGKQ	ZMKGUNSIYEHXCDBPRLJQVAFOWT	LJNBGFKERSWMDIVYAUZQOPXTHC	TGPBOKLMUJCYVDZRFAXNWESIHQ	1
main	132 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 3.74861935769 	R 	E 	0.0 	4 	0 	3.0 	JQURLBAOFPGYIETNZCDXVKHSWM	OAKHTQNUMGRSLXFVIDZCJYBPWE	EYOVQWKGRHUAFJZTDBCXSMNLIP	DYGLSAJOWPZHKIVRTNBEMFCUXQ	VGCAXMEQBRHJFSILTNYDUWKOPZ	LDJYGAIPKXSQCZEFHRMTNUWOVB	ZSHQUONGRMEVBFTDAJPIKYXLWC	RGFUPLODCJVQMASKIYWETBZNHX	NRUOMFZDHAPELWBSIGQYXTKVJC	NYZSQOLMBGIRVAXHUWPCTDKFJE	RODPQHKWYSMIJAEXZNFUTVCBLG	UWRDTSVGAZXOPFLIKYQMBCHJNE	HWSBJIZOPAUVNMLDCQRKGTFEYX	OPCHSKJZMBLIUDQNGXVYEARWTF	VGHSZYCLPBJAUERTQKFWONDXIM	LXUNPVQJZRATHKMOCBFGESYIDW	POFBZQYCWIMXGTHJVLDUKSREAN	BSVUMGALKDTJWHYZNPFQECRXOI	QEZCUDSHPGFKMIAJTLVRWYNXOB	UCZFITEORYGADMVXJSHBQPLKNW	WMXJQKFNTRHAOSCPDYZLVBUIGE	0
main	133 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 70.8306615031 	H 	F 	0.0 	5 	0 	1.0 	PALZDUOQYTFSIXWVKJHBGNEMCR	AXPQFRJNVKIOZTMBWDGHESLUYC	STKUYFDANPHQMLIZBVOWCGRXJE	FDLUSBCQJRXMVKINAEYHTZPGWO	LJXSWQTDHECAGYKOBIPVUZRFNM	WEDPQRTOZFHICMJVGKXBNYSUAL	RDHTFXOLVYKNWGSEPQAUCJBIZM	KWONTRPSMDAGHYBFQUJVEXLIZC	DKGMWXVQUCSFOTAIBJLEHZRPYN	FNDBCTASOXJQIKPEMLYZUGVWRH	MCBLKJPOZREVANQFIYWTUXHGSD	ISHNYCZTEXVALBODGJKRMUQWFP	AHQFIRDNUCOZBKXWSYJMLTEPGV	XQTSPMZRAYHIFNEDLVOBKGJWUC	GPOSNYWMKCHFRQETLUJAXDZIVB	ACZTLVXFYQSBUDJOIWENMKPGRH	TAYVDWMEOUBGPZNRJIHQCFKXLS	AWIDSECNJYKGHBMZOUPQLTRFVX	QMOTLIJSBZXECAHNWFKRPUYDGV	RSWZJFIATEXMQDHNOGBYLPCKVU	YAVSHTBXDECUNPZGROQJLKIWFM	1
main	134 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 271.455936373 	R 	C 	0.0 	15 	0 	-2.0 	TXARGKHLNEPMUDZCSVWYOQFIBJ	QPOFYERKATVNWHJXIDZCGLUSMB	QFKMRSZHPJNLABYCEGWVOIDUTX	TDGWEYXFVIRMNBKQSJZALOPCUH	AGSIEKVQZCBFNMUXPHJORYTLWD	SGJBETUAWYRMOZKDXCLNPFHVQI	RGWXMVZAIYDUJCKTEHOFNLPBQS	SLITFXWDRNAKOYPQBZMUGJECVH	EFKVLMBJHZIDSPGXACTWQORUNY	ERHWDTKXVZMCSFLQBYOJPGIANU	KDPIBCTRFGMWNUYHOSZEJQVXLA	MPONWUVKCYQDBRXEGJTLIFZSHA	KVCBTXPMAGEQJIURSFDZLOYHNW	AIKTNEXSCWGPJRQZMDFYVLBOUH	FDINMKTXYHOWESQVLPGAURCZBJ	IHYBRACSNQPTVKWUXGJDOEZFML	KBNUOMLTEHDAZPWJVYFQGICSXR	YCBUODIXKLRZSANGVQWHFPJMTE	BTVHUOKCASIMLDGPZNRJQXEYWF	FOPELQCZJSNXYHGDMVIARTKBWU	YAGSMWLDTRJNKCOFZPIXBUEVHQ	3
main	135 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 269.104355416 	M 	V 	0.0 	9 	0 	2.0 	WEOSRYVNKCTPQXIJFGZBHULMDA	GKDTROLNPCZVJAFIWQYSBMHUXE	PWZLMVJYCGOTQEDNIXSHBFRKAU	ESCBUZQATYODRILKPJMXFWVGHN	DIYMRQHJWAOLGFKTCNBXEPVZUS	DORPVBUATHCFIZMSEYLJQNWKXG	XYNVUZOBSFEGMJHQARLCWTIPKD	OYWGQEZXLBPSVJKDICAHNUFRMT	HNFIEZBMXCLKVDARTPJSWUYQGO	SRUBAYQWVTMKHNCXZFELJGODIP	SLZJAYBEKODFGMINXPWVQCHTUR	ULTJKVRNBOQISHEXWCFZDGMPYA	ECHKSUJRNPTYFZGXDLABWIQMOV	FLMDVEXRPWHAQYTNIOKCUBSGZJ	KGFLSAQREHOIZTXVMYBJCDPNUW	JQUZPVLEARCMHISYFNBXOKTWDG	NVBIGQMOWSHJCDUYRXKALZTEPF	AEXVOMDICSGKWQHBPJFYNRULTZ	MWBJNQDRCGZYKFPTVAIHSXULOE	SVJZTIEBFKNPROXAGWCUYLDQMH	HMQXSFGKCNZUWADTYPJBREVOIL	2
main	136 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 257.753379384 	H 	G 	0.0 	7 	0 	2.0 	XEKOZGUFJDCVQBWSAMITRPNHYL	BOEZUGFDIMNTRQXYHWKJAVCSPL	NIHADLEKTUOBCJZQFXWVYGPSRM	ZFKSXTMYWJUIVPBNLOHARGQDEC	WOYANKHEVMQZFJUSTXLPICRGDB	UPEAJVRFINGXMKDBOYCHTZLSQW	JVWUQHKMAXTRCPSFOBGENDYIZL	CVWMONSGKHLREYPXZFQABDIUTJ	IQAWEHOKVNRPYDSLMBZTGJUCFX	NFUKMRZXBTYVDSECJHQIPAOLGW	OUMJQZIBTAYWGSFPXLNHCDRVKE	SKIEVAWGQYNRJFOUHCMTZDBXLP	FIMPTHAUQWSCGYRXJVNKLEBZDO	GRIXAWPMHZOCDKSNQULFYTBVJE	OIMYRUSVTJNFZBGDXAWHEQPLKC	NFJKDASPVCYOQGBXTUWHEMLRZI	SMHBPNJXAZCGYRKOFTEWQVDULI	VCEZQIGXOJLPWRSTAUKNMYFHBD	TSWVIKROJHLQXBPFDNAYEMCUZG	CKFEOSADXWRQYJNPHBGILMVUTZ	WXSNMJLGQPIRCAYBEKODZUFVHT	0
main	137 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 220.827909358 	G 	Q 	0.0 	1 	0 	2.0 	AKFNSTCZGEVHULMWIXDJPORYBQ	ZWCEKNIJQYGPHLMODRSBAXVFTU	AHNWBGXYQSDPMELZFORTIUJVCK	UCTAOBLXSIZFGEYHNVMDQRJKPW	RNHEFUCJAGLTBXPQOVIDYWMSZK	HFNVQXISYMJPTBUZRGDOEAKLCW	QNRBMUWGPKFXELDOISZAJCHVTY	BKPSLUTYAEWDMOVRFXQCZNIJGH	GTJEBRWCPHADZVFSOKNXILYQMU	NIGCDAOELKVZHBMPXQUYSWJRFT	BZNTELCRQXVJSFYIWDPAHMUOGK	KTNGSMRICPJYBXFWULHODVQZAE	LFMSKPGJWHXINRAVDTEOBCUZYQ	QWOUAJKTYECDMHZIGXVNLFRBSP	VJGUYCNRMKIXZFEQWPATDSOHLB	SKOFQRINGUVAEXWHJBZLPCDYTM	LBPTUNVDSQMGWXRHKEACIYFOJZ	FZGLEXMYDHQTPKNVJURCOWASIB	WYNCHKBDZPARITMELJQOSUVXFG	VARBDXJCKWLUHNPGZSYQOIFTME	FCEYKWIGTMVQXONHPBLUSZDAJR	0
main	138 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 71.2556282877 	U 	K 	0.0 	2 	0 	1.0 	BUGWNRMAKXILJYDEOCZHPQSVTF	BDRZKTQPFMCIAYUHEGXLSONJVW	IZPVFXEWJKUYTSOGHCARBLMQDN	HFYBXLQCWKONJTPEMGSZURDAVI	OWITMBSZPLXVFQHRKGJECYNDUA	EHOWLIDMNBKPGRSAZCXJUQTVYF	PSABHCJZUDEVKOFRTNXIYQGLWM	JIHRBOQTSVPKWYZEFUMGDXNLAC	KLVEPJNHYUTSOBIZCQFXGMRWAD	ODUBMJYPWFGKATINSVRXECHLQZ	MRFWSPJOLUHDCIBTZNVYEQGXKA	YHKENAROILJFBUCXWQTPSVZDGM	OMBWJCXHIQUAVFSNEDRKTYGPLZ	RSVONPYMDQIUKTLEAJHZBWGFXC	WSDJOENTLAYVGIMKBCQRPXHUZF	JBNWMKCGQXEYAZISPHLDOUTVFR	JQWAZPYKFXLSIVURDBGCTEHOMN	JGNCYHAZWDBTRUEFKIOVPLXMSQ	NDFHJUMTSROECGZVKABWPYXILQ	HRYLBACMZOQXPNFDWIESTUGKJV	XOIKDQRAZBWFNMUGTHLESVPYJC	0
main	139 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 290.646431378 	G 	E 	0.0 	12 	0 	1.0 	DSZJHFMTVICQPRXGKOEWULBANY	RDUTEFQXKPSMJLCBYZAINOVWGH	VBNZCLURYTIGOPEFDKAWJXQSMH	UISGCRXEJFDNZVLWBPKYQTOHMA	IJGQPCMULNEYWKDHBVZROXSFAT	EDMJXFRTNWBYKAQZPCLVISOHGU	JQHGIURWMNETFSVKABXPYDOLCZ	YROJCSZLMFGVPWIANHTKBEXQUD	UEVOWYAPRCKDZNTGXIMHJBLQSF	KSJUCEWLNYOMPHZIRXABQFVGDT	WBMZTRGALJFEDYHPXKISVNUOQC	FTKYMUNAHWSLVXQBODICZPJEGR	QYNHIBKPVREGCOSTXFDLJWZAUM	QMJXAIPORVNSBYEGHFUWCLZDTK	PVCGLUWMYDQENSJRBIXTFOHZKA	ZIJFNPCMGTBVAWOKHSEXYQLDRU	ZXQOUCLEVFSPMBWJDGTKYRHANI	AGRUJLSNKHBETWCFQOXDMYZPVI	GJUDZLEYNROIMFTWVCSAHPKQXB	UCMEKSOZNJPLGWHBQVXTYDFAIR	MNXRWPVCHDFTKJZLSAUGEIOBYQ	0
main	140 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 257.753379384 	K 	S 	0.0 	18 	0 	10.0 	IQFAZPCUJKEDTXBSRGYMWLOHNV	OJVXMDRABTFQHICPUWGYENSKZL	NFQPGYULCBHWJKRXVTOAMZIESD	AKRBHYWOVLEQNSZFIDUGMTCJPX	BKLZVJSUFTXRMGINEDOPYCAHQW	JAEGCRDKBPQXNFMLIUHSZTOVYW	LEJWMNBRAQSKFXIYUGOPTDHCVZ	FHBJTQAZEYOGXSCVWNULRMKIDP	PDGIEBZSUXOAYWNFHMTKRCVJQL	XREANGPICKZYTVMQBOJUDHSFWL	IHMYLRXTVAOBDQSCUWJFPGNZEK	GXYMFJHCINQWUVDTSRPKLOBAEZ	MEBUKSXDYJGLZARCQVITNFWHPO	CBSTQKXWGLIPMJDNZOAFRUVYHE	TQNMJORWSHAZVLUGICPDXKEBFY	XKRQZEHWAPJCFVTUIYSGLMODBN	WHZKUTXOMEBFVLAGSPDRYCIJNQ	RQBECZTUVILJMHSGXNOADYPFWK	JBFUWDRSQHXGTIPZEKOYAMLNCV	EZFRCUGNDIHVXJQLSOWPKTMAYB	CGSJXLRKZTDMABINUVFWQPOHEY	1
main	141 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 75.5992257828 	R 	O 	0.0 	16 	0 	7.0 	MRTAUWENXVKQBODLSYPJFGZCIH	VYZSMNPHQIFEDCWJUBTOGLKRAX	IYWSQLPJZUXKMDRHCGATBEOFVN	XIDLFJBTOZEVYAMNKGCUPHSQRW	BJRUCOELGIDMXQPVTHZYNWFASK	JOBNUHIAYQFXRVKZPDSGEWTMCL	YTACGNESOHDKZPMJLIBXRFVUQW	CVJWFZTPMYNOKALQXBHSEGRDUI	VOLYRNJDPSMEXHKTBACWUZGQIF	CRQFSGPMDHYITVZJLAUBXNOKEW	ZBWOVHYFPUJESDLKIRQCAGXMTN	HRDCFAKVUQXBNWLOYTGJSPMEZI	JRWOMSQZYGIAVCLXBNDKTEPFHU	UDLSCWZBGRQXMHYJTPOFVENIAK	EBZVNLSTWUMAYQHJOPCKDXRGIF	LJGOPHRFXEVMYKICNDSBQTUZAW	WKTDUYMXEBOPAFQVSRNLIJGCHZ	MLTXAGHFVEJNWYPOQZKIUSDBCR	ZDEGHRIOKULTQWNMXPJVFCYBAS	IJPEAOUCZGXHSYRNQVTBKDWMFL	TJBXRQGWAESFNDLHYOZUIKVMPC	2
main	142 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 220.927049036 	Z 	Y 	0.0 	19 	0 	2.0 	EDSHRPBOUFYWCZLMGJKXNTVQIA	CQXHEPWJTKVDYUIGBNSRLFOMAZ	SNOWBVZADHLPJKCRIYTUMFEQGX	GTVJUQOBDZCWXKLNFEPSYRAMHI	OWBGKSQTIJXNPZYLFRDUCMAHVE	PANVOEFXTQKLSCGWUDZMBIHRYJ	NWQCFUVKMPLBYOITAXGZHDEJSR	MSKAVCRIWZQDJGULTOBFHNYPEX	PMGJXECVWUSROAKNHTLIFDBYQZ	ULKGMEWNRAPVZIJHOXBDYCSTQF	HMWGODLZAKTEYCUNRFQXVPIJBS	XBPGJFTUVKZDMICQHYLNOASREW	QTYJZXPSFRAVGWBUELOHMCKIDN	BAXRQEUSKWJPZDOGVLIHCTYFNM	MFSQYIVRLGZXPACHUJNWBDOKET	FXIKAVCPZQRUMOBSENGHJYTLWD	VRGYALEHMKBDOUSCZIPNTWQFJX	QXRMHLJSAOTYKCUBWFVGNIDEZP	OAWQCPMYILFERBUZDXTVGHJSNK	PHISQWTCXYAZEGVRLJKBOFNUDM	TYFXSADNCIGKUMLHOBZEVJRWQP	2
main	143 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 3.74861935769 	S 	K 	0.0 	15 	0 	-2.0 	JVTZNARSXYEHUFWPBCLIMOQKDG	XNBYPWRZMUCTJSIFALVGKHEQOD	AEBTMFKOSZVRWIDNXQYHLPUCJG	KGMTXRLNODEFUJAQBYHCVSIZWP	AQSDJZPLRYKCBOEFXUHNVIMTGW	UOWJXRKLTQEIPYBCSZFGNMVDAH	PLVIUHBTDMKACWRYJSGQFEOXZN	KUSWBMPTXEOJYFDLCGRAVNHQIZ	YSQLXPVHWOKEZINBJCGMRFDTAU	EMKWVSOFRCHGINYBLJUZTPXADQ	LJURFMVTONCHZPYSAQBGWXEIKD	ISHWAXBZPDGEJLUCMRNVYOKTFQ	PVKEDJHAGMRIYZNXCBOQUWTLSF	QYHCRJLKSVMGDOXAIZWETUNPFB	MVGXZPSYAUIQEWTJLKCNDRHFBO	IUADSPKECBOXJTLVQHRMFGWYNZ	CNBWGIYEROMVKDZHAJXLTUQFPS	IPOWZDKUYVXQGBFJMHCRALESNT	SNZEGUJDIYROACVLBPQFKTXWHM	OTAEXPUWRLZBJVQCSHMGNKIYDF	XKNIVDLOZGAWHBJYSERUMTCQPF	0
main	144 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 3.97897406198 	F 	H 	0.0 	9 	0 	8.0 	QFIYJPVRBLCKTZMSGWEAUHDXNO	RLIUTMOKHBGWZPSNQCJXDFYVEA	VMWFNUICGRJABTZEQDHXYOPSLK	ELHBAMIUJOPXSCGYKWNDVRZTFQ	RDJTXAEVYNUGLKHFOSIBWMZQPC	XQSLYAIUNTZVMJORBKFWCGDHPE	UCWOPLDRISFBVXEYANZHQKGJTM	ISMCJYKPFHANQZROBWVDLTGXEU	SEUXATZJNHFPBOKCQMWIYLGVDR	WCOUTBNLZRHKEPMJYDFXAQGISV	PYQZTDIGMBLVWKRSXUCHJNEOAF	HTRCKOLAIBPEDQJYSNZUFMVWGX	FXHSGOANERDUWVIPCMZJBQLYTK	USWGTYLRZEPCVMIHJDXQOKFNBA	FQSRYMNPBJZXGEUDTVCWHIOALK	EJKWNAMBCIPOVLRGYDHTZQFUSX	OWGSIQHNLRKMXBFEDPJTZUAVYC	WYZQINRDSGCJPXMUAVOFHTEBLK	CLPGRVNFAEBYWXQTMSDKOZJIUH	NASZJHVIDYQKTLBFOWPRUXGMCE	WPRQTUIFCOMJEGLKAYDZNVXSHB	1
main	145 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 132.843075312 	Q 	R 	0.0 	4 	0 	2.0 	RFIMAYGEXZWPBQVOCNLSTHKUDJ	VWASKTYCOXJBDLUQINRMGEHZFP	HBZTYDRLWGUNXKAMOCVQPESIJF	NKPTOHWAMGYRLFCVJSDIQEUBXZ	BPNDVISORLQGWTMCAJEXFKZUHY	ODCQTMXVKSEPAHUJIRGNYZWBFL	AXTISHVGZUCQYRJWPFNDOLKMBE	DTREBINGPHMXAVSQOZCWFYJUKL	EKDUFGCYVSAOWPNQZBJHIRTMXL	FLKHBPYDUGRJNSMEOVIWZCXTAQ	EUHZFSORIBGWLACQDPYMNJTVXK	GOAVSLFKRUDCQJXBIHPYTNMZWE	FMNAKZQUDPTWIRCSJBYGXHVEOL	NTCBOLHKXEPUWDJFRZVQAIMGYS	QDTNRJBPYIFZEOXSMWAHULGVKC	JKQCBYIPGASWEFRUHMVDTLXZNO	QSUIDRWTVOLAGBNEXMCZPKHFJY	UFRMYHVEAGNDWKXLSCBITJZQOP	DGBMXWUFYKQAIVTOZPHELRSNCJ	ZAPUTKBLGRYICSVQFMJONEHXDW	CTYDNZAERIVWLHUQBPSGOXFKMJ	2
main	146 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 220.827909358 	T 	R 	0.0 	10 	0 	1.0 	HGPKADZIXQBCUFNTLOSYVWMREJ	TVAXZRELSQYGMBWPHCIDOKJUFN	UZFXPOKYIJVEBNHDASWRMLTQCG	RNOTEHPYWKVUGZALSCMJQDXIBF	PKXQLBRDIFGESTCHZMOVUWYAJN	GSLOFJNRZXABQIDWEYHKTMCPUV	FMTANCKSHLPGBYOZRVDIUEQWJX	DUZRKLWACVTIMXFGHJYSENQPOB	VFUZMJETNXWLDCYKQOBGIRHSPA	XADYWSLFNERTGKQCBVJOPUIZMH	UYLZQWMNRTOVHPXDGCJFISEKBA	YJBWSXLKVZPCRAOTEDUQFNHIMG	FCXPQUJYOHDKAZTRVISMBNGEWL	PVHLWYGNADTCBOIEQFMSRUXZKJ	DKHLGJFOYWVIUPBRXANCETMSQZ	MRYPSNQXEDBLUWGOIKHJVAFTCZ	PQEZCBSGJKNUYOXMTILVDAFHRW	LOIBGSDQMKRTPACJHEZWUYVNFX	KIXHOUYDVBWFGQNLSERZTCJPMA	DUVNFTXPHJOLREWCBYGQKIAMZS	BVQRCJFGAESLWNDHYOUXMIKZTP	0
main	147 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 271.455936373 	Z 	C 	0.0 	14 	0 	-2.0 	XSPEGLVJWDQRITOYKFABNMUHCZ	ROZIMLCSNPXKVWBJDYHEQUTFAG	FQXOBCKDIRVZMNASUJLPETYHGW	FEPXZATUOLNMYCVGHIKJBRQWDS	QGSTVPHERUAMOKYNJZIDFXBLCW	WBHVPAJNCRZLUXYDMGOITKQSFE	XTYVBLQAJORFGCWSNEUPHKMIZD	BKZVXPQIWNADYGMFRCTSLHOUJE	MNYHJADCKLVZIEQOFSGBUTWPRX	ZPWIBVJFKGMEDXTYLOCSUHARQN	QGOSWKBZMJNVHEALXTPICFURYD	NIOQCASMLGUTHYKFPBERZDJXWV	EMKHXQJAGTCLFSUWPBNORIZYDV	ISWFOHRXQYLKMAEUTDBCJVNPGZ	DUTWZHCXVQBRMLFNKEPYIGJOSA	ZULFTPXJYKIGHSAEVWQDOCNBRM	QDFKACMETUBVOLJYHZWSRNXPGI	WIADYSOHXCVQUEFZTGLNPRJBKM	KVFILCZBPQYTHNOSXWRDJAMEGU	QETOBYADPSNRCIUJGWVFKMHLZX	XCAVJRQEZNSHWLOFUPGKYBDMIT	0
main	148 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 256.458049936 	S 	G 	0.0 	18 	0 	3.0 	NWEHSFJPDYUAGLOQCITRKXZMVB	ESBXAJROZLKWVHPIDFGTYNUCQM	QJHABPCKZOGRXFVEMNTWIDLUYS	XYRCGQPVIHZSLMEONTDAFUWBKJ	PGCKTMEURDOBHLSIQJAYZFNVXW	DUCXZAQLHSETIYVFBPMNWOKRJG	APSJELTCIMFRYZUQHWKNBVXOGD	OHXKIZBUWERVPSJADMGFCNTQLY	RMNXVGIQLWCBJSETZYUHFPDOKA	YBHFJRGNZSDAUIQVWOPXKECLTM	QFKADNHSLTJUIWPMOXCZBYRVGE	ETKCORLZQPIWFNJYHDVMGXBUSA	APKCHNWJFIOGMYVSUBDLETXRZQ	AXBTFRVSMUJYDLCKOGNHPIWZEQ	TKDJMUNAILZBFVPOWHXCSRQEGY	OITDZXKJQNSWCRUMPLEBVYAFGH	CGNBPOMTLQUDAHEVJKSWZYXFIR	GLBITJAUPNWMORZQCHFDSKYEXV	IEFUDNRBWGMTSOHKQZPCXYVJAL	PXLOKYFSGCNTAIDMBHZJVQEWUR	EWDIXPUVLYQAFHOJKCRGTMNZSB	0
main	149 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 290.646431378 	W 	X 	0.0 	4 	0 	-4.0 	XVLOAUGDSTMWREQJFBZCKINPHY	KDNXGBMZQJTOPFLHCRVAEYIUSW	TXWBURSFLODPYCIEHJZMAKGQNV	VFREWCPITANXGKLDYSUJBMOHQZ	TCEADSWOQMXVIZFPRLBJHGNUYK	DXCNGYKAJRPIUZVWESHFQOMBTL	AMYDLHENBRWIFOKQJXPUVTCSGZ	SCYBMTKPWNLUXFZJDAIVQGEROH	XCQDLGWZEPIUYFSMHJOBARTKNV	YQMTHOGEANJKPXIURVBFCZLWSD	RFPEWZQKLYMSCOGNDAUVBXTIJH	ZBVAGSOYRPLMETJUCFXDIKWNQH	IXERMYTSUFKGHPWJADLBCQZNVO	YVQDZIAPJOSBWGFCLRNXHTUKEM	NWKVFCIHPAEBXTZLUQMJDYRGSO	XQUJHYPFINSMKCLDBRAGOETZWV	FBVJLQOTXSCEHYMWRAPKIGUNDZ	LIYJGEONXHWTSMKFVDBRQAZCUP	GQLPFCWKSXMTDBAOZNRYUVEIJH	GCWIVYKHXPSDFERJUZBTNQMLOA	MUFWHGXBEISDJTAOCKZNYRPLVQ	1
main	150 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 70.8306615031 	R 	L 	0.0 	5 	0 	1.0 	NXTQEZJLDKIROPUHBGCMWSYVFA	PFHGVKMDRBOEQJUNSYAWILZTCX	ESACUKBQRZGNIYXLOJHPMTDVWF	GXFODUKLVJATEWYHQPBNZCMSIR	TLMDBROHKVQEYGFSPWCNXJIUAZ	NYQIADTBFLRHSUPEWGVJZCKXOM	LENVSZDGHXTIAFCRKPYMUJOWBQ	FTIHGRNUAQCXJYDBEWKLOSVPMZ	YUHARMQOFLVCEIZKSBTGPXWNDJ	GOTPMJISEDCAWZKNHYLBQVUXRF	NTFQCGMSPKDRVLIYZAHJUEWBOX	OUQVBHDSTJGXYIZMALFKRNPWCE	XTYERHDIUABMPCWZVLNJKFQGSO	CSKTXZGHBYFQEDJOMRLVWAPNIU	CGITBMLNZAKSYJRVXWDFQPUEOH	DYIGTCNPSFZKRUMHALXEBVOJQW	XTAWDJRBPYISNHLUOQMECGKFZV	VSUBEMZOFJGLDATIQHWCPYKNRX	GRVUXZKONMACBWSLPHDYFJIQTE	REVAWBCUGYSHXDKIFPNMZOJLTQ	VZTKAYXJRMFSIBUEQOLHPGWDCN	0
main	151 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 32.0105627489 	N 	P 	0.0 	20 	0 	2.0 	NYCPSKLJMZQDHBRXFVUEGIWATO	DWKIVFSQNUALJZRBYTCOPXGMEH	ISKQGRYHFVTDBPWOXCALJZMENU	BNZMJPRFXEGVYQODCSUTHIKALW	VJPORSQYMNTHCDBUAIFGKZEXLW	BJKFVGZWIUAHQTNXDOSRLYMCEP	HPBSQRJVUKXWIMDYNOZAFLCGTE	ODJSQEYWHXZTULFMRKPGNBCAVI	LDFTHXQRSWMIVZCUPGKJOBYENA	LZEOSGRCUKIADTWXPYHBQFMNVJ	KXNQYTCDGWFUZBPALREOMJVISH	GVDBYAFKNPXLTMSEJUZROCWQHI	YEZDBAKVPHUTQRFONILMSJCWXG	UMHEZYOIVRLQASGNCFXWJTDBKP	QONJFLPEDZTMHAGKWVSICXBRYU	QPWXJINYVFGEKUOSMBTALCZRDH	JUOHNQZBYTCWEMSXAIFPDGKRVL	QDZGICHWPSNOKUBYTXRMJVAFEL	GOMDKNIPEUAJWLRTCYVQZSFHBX	YKFTQAEZUSBVCGRWJNIMDOHXPL	ZTHXLVEAJKPFNUYWIRBCMSDGQO	1
main	152 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 67.1213136881 	K 	B 	0.0 	14 	0 	-2.0 	DAQTYMWNCBPRZJEGOVISXLKHFU	ZMOEFQAJBYIDGSRWULNPTCHXKV	ODKLWVMRPHFYGCTANQXZUJSIEB	VLFJQWRPKOBADHSZGMIEYCNTXU	WQVNFIOSZYLRECDUHPXGKBTJMA	USJWPGXEFHYKOBNDICAVLTZRQM	BQZLDXKGWITESNJUPVMYARHCOF	ITSRWUGQDKNCJXAPZYVFBHLOME	TZBJUISAFVHMEOPCGRYXDLWKQN	SDKTPVLNZIMYEQRUXBHWGCFAOJ	ZSRHDUMGAPVWJEKXBQYINCTLOF	QBADLJHCGSORIUEZNPYKTXMFVW	LTHFNZQMIGEKXRJSPVYUCADWOB	NYSQIUEGHJPDOMRWTXKVACFLZB	WMQHKUBTPNLXCDFROZEIGVYAJS	PJNIHABMTCZOQDEXFUVRLGSKWY	WXIMUJRDGZPTHOVBCSALFEKQYN	MQYXJNRGCWFLHVABOZSEKUIDPT	RXBPMGHOYSQLAFNCKVETWJDUZI	EPTXJYLHSNWFCDZGQAOKIURVBM	PBKSTNMOEWVFUZLIGRHDYACXQJ	2
